stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
6,MHUSB,METRO HUNTINGTON S BAY B,HUNTINGTON METRO SOUTH & NORTH KINGS HY,38.792135,-77.076058,,,,
18,RHLA2,RICHMOND HY @ LADSON,RICHMOND HY & LADSON LA,38.74035,-77.08769,,,,
23,BHRH4,BEACON HILL @ RICHMOND HY,BEACON HILL RD & RICHMOND HY,38.77203,-77.08063,,,,
25,SARH1,SACRAMENTO @ RICHMOND HY,SACREMENTO DR & RICHMOND HY,38.72083,-77.12583,,,,
29,MVHO9,MT VERNON HOSPITAL,MOUNT VERNON GOVERNMENT DR & MOUNT VERNON GOVERNMENT DR,38.74049,-77.07611,,,,
36,LARU2,LAWRENCE @ RUSSELL,LAWRENCE ST & RUSSELL RD,38.73993,-77.10556,,,,
64,DEWA3,DEEPFORD @ WAYLES,DEEPFORD ST & WAYLES ST,38.78344,-77.1664,,,,
65,FRBE4,FRANCONIA @ BEULAH,FRANCONIA RD & BEULAH ST,38.78214,-77.14526,,,,
66,CRHM4,CROWN ROYAL @ HIGH MEADOW,CROWN ROYAL DR & HIGH MEADOW RD,38.788484,-77.138523,,,,
68,FRWE4,FRANCONIA @ WESTCHESTER,FRANCONIA RD & WESTCHESTER ST,38.78592,-77.12307,,,,
73,FRWE2,FRANCONIA @ WESTCHESTER, Unit @WESTCH & WESTCHESTER ST,38.785906,-77.123563,,,,
75,CRHM3,CROWN ROYAL @ HIGH MEADOW,CROWN ROYAL DR & HIGH MEADOW RD,38.788367,-77.13864,,,,
76,FRBE2,FRANCONIA @ TILBURY, Unit @BEU & TILBURY RD,38.782249,-77.146479,,,,
77,DEWA2,DEEPFORD @ WAYLES,DEEPFORD ST & WAYLES ST,38.78359,-77.1665,,,,
147,HAKV1,HAYFIELD @ KINGSTOWNE VILLAGE PW,HAYFIELD RD & KINGSTOWNE VILLAGE PK,38.75687,-77.14602,,,,
150,HAKV2,HAYFIELD @ KINGSTOWNE VILLAGE PW,HAYFIELD RD & KINGSTOWNE VILLAGE PW,38.756699,-77.146284,,,,
264,CLIBNB,CHANTILLY LIBRARY,STRINGFELLOW RD & BLUEBERRY LA,38.883054,-77.406756,,,,
398,NPVCE,NORTH POINT VILLAGE SHOPPING CTR,NORTH POINT VILLAGE CE & SHOPPING CENTER,38.979345,-77.34971,,,,
522,WAPO3,WAKEFIELD @ POTOMAC,WAKEFIELD DR & POTOMAC AV,38.77278,-77.05745,,,,
532,TELE1,TELEGRAPH @ LENORE,TELEGRAPH RD & LENORE LA,38.79707,-77.08094,,,,
559,RHBA4,RICHMOND HY @ BACKLICK,RICHMOND HY & BACKLICK RD,38.70837,-77.16024,,,,
573,LEME2,LENCLAIR @ MEMORIAL,LENCLAIR ST & MEMORIAL ST,38.77041,-77.08621,,,,
575,BURU4,BUCKMAN @ RUSSELL,BUCKMAN RD & RUSSELL RD,38.73584,-77.10202,,,,
577,SWRE4,SEVEN WOODS @ REDONDO,SEVEN WOODS DR & REDONDO PL,38.73932,-77.09875,,,,
578,SWBU4,SEVEN WOODS @ BURLINGAME,SEVEN WOODS DR & BURLINGAME PL,38.74081,-77.09891,,,,
580,JLBU2,JANNA LEE @ BUCKMAN,JANNA LEE AV & BUCKMAN RD,38.739137,-77.095549,,,,
581,BURH4,BUCKMAN @ ROLLING HILLS,3431 BUCKMAN RD & ROLLING HILLS AV,38.739329,-77.09155,,,,
587,HEWE1,HELMSDALE @ WEXFORD,HELMSDALE LA & WEXFORD PL,38.75377,-77.13453,,,,
588,HETE1,HELMSDALE @ TELEGRAPH,HELMSDALE LA & TELEGRAPH RD,38.75525,-77.13709,,,,
599,SARH2,SACRAMENTO @ RICHMOND HY,SACREMENTO DR & RICHMOND HY,38.72075,-77.12602,,,,
610,FRKI1,FRYE @ KIDD,FRYE RD & KIDD ST,38.7358,-77.11488,,,,
611,FRLA4,FRYE @ LAWRENCE,FRYE RD & LAWRENCE ST,38.73751,-77.11533,,,,
614,LAOA3,LAWRENCE @ OAKLAKE,LAWRENCE ST & OAKLAKE CT,38.73853,-77.10964,,,,
615,LALP3,LAWRENCE @ LAKEPARK,LAWRENCE ST & LAKEPARK DR,38.73907,-77.10766,,,,
621,POKE3,POLE @ KEELER,POLE RD & KEELER CT,38.73131,-77.11588,,,,
631,SHFO3,SHERWOOD HALL @ FORDSON,SHERWOOD HALL LA & FORDSON RD,38.74306,-77.08205,,,,
635,FOBE4,FORDSON @ BEECHCRAFT,FORDSON RD & BEECHCRAFT DR,38.754229,-77.086023,,,,
636,FOJM4,FORDSON @ JOSEPH MAKELL,FORDSON RD & JOSEPH MAKELL CT,38.74709,-77.08138,,,,
638,SHHO4,SHERWOOD HALL @ HOLLINDALE,SHERWOOD HALL LA & HOLLINDALE DR,38.75162,-77.05861,,,,
640,PAHF2,PARKERS @ HINSON FARM,PARKERS LA & HINSON FARM RD,38.73945,-77.07445,,,,
645,SHMI3,SHERWOOD HALL @ MIDDAY,SHERWOOD HALL LA & MIDDAY LA,38.74691,-77.06631,,,,
648,SHFR3,SHERWOOD HALL @ FRIARS,SHERWOOD HALL LA & FRIARS CT,38.74409,-77.0742,,,,
652,RHLA3,RICHMOND HY @ LADSON,RICHMOND HY & LADSON LA,38.7402,-77.08736,,,,
653,RHBU3,RICHMOND HY @ BUCKMAN,RICHMOND HY & BUCKMAN RD,38.72915,-77.10751,,,,
657,RHGR3,ROSE HILL @ GREENHAVEN,ROSE HILL DR & GREENHAVEN PL,38.78515,-77.12119,,,,
665,BUJL1,BUCKMAN @ JANNA LEE,BUCKMAN RD & JANNA LEE AV,38.73912,-77.09435,,,,
666,TALA1,TAMARIND @ LARAMIE,TAMARIND ST & LARAMIE PL,38.74111,-77.09703,,,,
671,RUKE2,RUSSELL @ KESWICK,RUSSELL RD & KESWICK RD,38.73718,-77.10339,,,,
673,LARU3,LAWRENCE @ RUSSELL,LAWRENCE ST & RUSSELL RD,38.7399,-77.10538,,,,
687,BRDE3,BROADMOOR @ DERTH,BROADMOOR ST & DERTH CT,38.74534,-77.13711,,,,
688,BVWI3,BELLE VIEW @ WILLIAMS,BELLE VIEW BV & WILLIAMS DR,38.77207,-77.06805,,,,
689,BVSW3,BELLE VIEW @ SWARTHMORE,BELLE VIEW BV & SWARTHMORE DR,38.77234,-77.06708,,,,
698,VASB4,VANTAGE @ STREAM BED,VANTAGE RD & STREAM BED WY,38.76969,-77.10712,,,,
699,DADU1,DARTMOUTH @ DUKE,DARTMOUTH DR & DUKE DR,38.76882,-77.06718,,,,
702,HUFI3,HUNTINGTON @ FIFER DR,HUNTINGTON AV & FIFER DR,38.79344,-77.06921,,,,
703,HUFO1,HUNTINGTON @ FOLEY,HUNTINGTON AV & FOLEY ST,38.79143,-77.06632,,,,
704,HUOR9,HUNTINGTON @ OLD RICHMOND,HUNTINGTON AV & OLD RICHMOND HY,38.79042,-77.06471,,,,
705,HURH3,HUNTINGTON @ RICHMOND HY,HUNTINGTON AV & RICHMOND HY,38.78997,-77.06436,,,,
708,HUBL1,HUNTINGTON @ BLAINE,HUNTINGTON AV & BLAINE DR,38.79405,-77.07017,,,,
709,BRHA3,BROADMOOR @ HAYFIELD,BROADMOOR ST & HAYFIELD RD,38.74637,-77.13502,,,,
712,KIHE4,KINGSBURY @ HELMSDALE,KINGSBURY RD & HELMSDALE LA,38.75088,-77.12984,,,,
715,VAVA2,VANTAGE @ VANTAGE CT,VANTAGE DR & VANTAGE CT,38.76413,-77.10797,,,,
719,QUWI4,QUANDER @ WILLIAMS,QUANDER RD & WILLIAMS DR,38.76974,-77.06709,,,,
720,QUWI1,QUANDER @ DUKE DR,QUANDER RD & WILLIAMS DR,38.77051,-77.06796,,,,
725,HUFA2,HUNTINGTON @ FARRINGTON,HUNTINGTON AV & FARRINGTON AV,38.79504,-77.07228,,,,
728,HUKA3,HUNTINGTON @ KATHRYN,HUNTINGTON AV & KATHRYN ST,38.79778,-77.07854,,,,
730,HUME49,HUNTINGTON after METROVIEW,HUNTINGTON AV & METROVIEW PW,38.79565,-77.0741,,,,
736,TEBW4,TELEGRAPH @ BELLEAU WOODS,TELEGRAPH RD & BELLEAU WOODS LA,38.75718,-77.13634,,,,
742,TEMI4,TELEGRAPH @ MISSION,TELEGRAPH RD & MISSION CT,38.77677,-77.10877,,,,
749,TEMP19,TELEGRAPH @ MARL-PAT,TELEGRAPH RD & MARL-PAT DR,38.79166,-77.08475,,,,
763,TERA3,TELEGRAPH @ RAINWATER,TELEGRAPH RD & RAINWATER PL,38.718745,-77.192338,,,,
764,TELO2,TELEGRAPH @ LOCKPORT,TELEGRAPH RD & LOCKPORT PL,38.71549,-77.19433,,,,
770,TEFR3,TELEGRAPH @ FRANCONIA,TELEGRAPH RD & FRANCONIA RD,38.79191,-77.0849,,,,
772,TEWI4,TELEGRAPH @ WILTON,TELEGRAPH RD & WILTON RD,38.78741,-77.0896,,,,
819,FHAL4,FORT HUNT @ ALEXANDRIA,FORT HUNT RD & ALEXANDRIA AV,38.74668,-77.05811,,,,
828,FHAD4,FORT HUNT @ ADMIRAL,FORT HUNT RD & ADMIRAL DR,38.74983,-77.05716,,,,
829,FHMO1,FORT HUNT @ MORNINGSIDE,FORT HUNT RD & MORNINGSIDE LA,38.75284,-77.05715,,,,
831,FHMA4,FORT HUNT @ MARINE,FORT HUNT RD & MARINE DR,38.75885,-77.05842,,,,
835,FHWF4,FORT HUNT @ WAKE FOREST,FORT HUNT RD & WAKE FOREST DR,38.76764,-77.05979,,,,
837,FHBV1,FORT HUNT @ BELLE VIEW,FORT HUNT RD & BELLE VIEW BV,38.77563,-77.06252,,,,
839,FHBH4,FORT HUNT @ BELLE HAVEN,FORT HUNT RD & BELLE HAVEN RD,38.78053,-77.06246,,,,
840,FHHC4,FORT HUNT @ HUNTING COVE PL,FORT HUNT RD & HUNTING COVE PL,38.78496,-77.06112,,,,
841,FHHC19,FORT HUNT @ HUNTING COVE PL,FORT HUNT RD & HUNTING COVE PL,38.78781,-77.06076,,,,
860,LRBE2,LITTLE RIVER @ BEAUREGARD,LITTLE RIVER TP & BEAUREGARD ST,38.81881,-77.14428,,,,
861,LRSO1,LITTLE RIVER @ SOUTHLAND,LITTLE RIVER TP & SOUTHLAND AV,38.81937,-77.14777,,,,
863,LRME2,LITTLE RIVER @ MERRITT,LITTLE RIVER TP & MERRITT RD,38.82086,-77.15531,,,,
864,LRGS2,LITTLE RIVER @ GREEN SPRING,LITTLE RIVER TP & GREEN SPRING RD,38.8219,-77.15954,,,,
865,LRBR1,LITTLE RIVER @ BRADDOCK,LITTLE RIVER TP & BRADDOCK RD,38.82266,-77.16257,,,,
871,LRBR4,LITTLE RIVER @ BRADDOCK,LITTLE RIVER TP & BRADDOCK RD,38.82244,-77.16289,,,,
873,LRCH3,LITTLE RIVER @ CHEROKEE,LITTLE RIVER TP & CHEROKEE AV,38.82074,-77.156,,,,
875,LRSO4,LITTLE RIVER @ SOUTHLAND,LITTLE RIVER TP & SOUTHLAND AV,38.81909,-77.14745,,,,
876,LRMA3,LITTLE RIVER @ MANITOBA DR,LITTLE RIVER TP & MANITOBA DR,38.818704,-77.144886,,,,
877,RHBR3,RICHMOND HY @ BREVARD CT,,38.72919,-77.108031,,,,
880,POBV4,POTOMAC @ BELLE VIEW,POTOMAC AV & BELLE VIEW BV,38.77493,-77.05697,,,,
881,BV13TH1,BELLE VIEW @ 13TH,BELLE VIEW BV & 13TH ST,38.77517,-77.05811,,,,
883,BVFH1,BELLE VIEW @ FORT HUNT,BELLE VIEW BV & FORT HUNT RD,38.77519,-77.0615,,,,
884,BVBL1,BELLE VIEW @ BLUEBILL,BELLE VIEW BV & BLUEBILL LA,38.77512,-77.0635,,,,
885,BVCA1,BELLE VIEW @ CAVALIER,BELLE VIEW BV & CAVALIER DR,38.77218,-77.06809,,,,
886,BHOA2,BEACON HILL @ OAK,BEACON HILL RD & OAK DR,38.77056,-77.07579,,,,
888,BHRH1,BEACON HILL @ RICHMOND HY,BEACON HILL RD & RICHMOND HY,38.77194,-77.07985,,,,
892,QUDU2,QUANDER @ DUKE,QUANDER RD & DUKE DR,38.77089,-77.06852,,,,
896,FHWA4,FORT HUNT @ WAYNEWOOD,FORT HUNT RD & WAYNEWOOD BV,38.72633,-77.05834,,,,
897,FHCR4,FORT HUNT @ CROTON,FORT HUNT RD & CROTON DR,38.72991,-77.05688,,,,
898,FHFA4,FORT HUNT @ FALSTER,FORT HUNT RD & FALSTER RD,38.73191,-77.05613,,,,
899,FHCO4,FORT HUNT @ COLLINGWOOD,FORT HUNT RD & COLLINGWOOD RD,38.73317,-77.05563,,,,
901,FHGL4,FORT HUNT @ GLADSTONE,FORT HUNT RD & GLADSTONE PL,38.73682,-77.05433,,,,
902,FHWE1,FORT HUNT @ WELLINGTON,FORT HUNT RD & WELLINGTON RD,38.73913,-77.05388,,,,
904,FHSE4,FORT HUNT @ SHENANDOAH RD,FORT HUNT RD & SHENANDOAH RD,38.74221,-77.05596,,,,
905,FHGA1,FORT HUNT @ GAHANT,FORT HUNT RD & GAHANT RD,38.74387,-77.05705,,,,
907,GWST9,G WASHINGTON MEM PW @ STRATFORD,GEORGE WASHINGTON MEMORIAL PW & STRATFORD LA,38.71167,-77.07185,,,,
910,MVOM1,MT VERNON MEM HY @ OLD MILL (E),MOUNT VERNON MEMORIAL HY & OLD MILL RD,38.7142,-77.10074,,,,
913,FHWO2,FORT HUNT @ WOODMONT,FORT HUNT RD & WOODMONT RD,38.78872,-77.06085,,,,
914,FHBH3,FORT HUNT @ BELLE HAVEN,FORT HUNT RD & BELLE HAVEN RD,38.78073,-77.06255,,,,
916,FHBV3,FORT HUNT @ BELLE VIEW,FORT HUNT RD & BELLE VIEW BV,38.77469,-77.06268,,,,
919,FHQU2,FORT HUNT @ QUANDER,FORT HUNT RD & QUANDER RD,38.76469,-77.0604,,,,
934,MVGW3,MOUNT VERNON ESTATE,MOUNT VERNON MEMORIAL HY & GEORGE WASHINGTON MEMORIAL PW,38.71125,-77.08723,,,,
935,GWRI1,G WASHINGTON MEM PW @ STRATFORD,GEORGE WASHINGTON MEMORIAL PW & STRATFORD LA,38.71077,-77.0706,,,,
937,FHRO3,FORT HUNT @ ROLLINS,FORT HUNT RD & ROLLINS DR,38.76325,-77.05978,,,,
938,FHFH3,FORT HUNT @ FORT HUNT CT,FORT HUNT RD & FORT HUNT CT,38.76147,-77.05965,,,,
939,FHPS3,FORT HUNT @ PAUL SPRING PW,FORT HUNT RD & PAUL SPRING PW,38.74839,-77.05776,,,,
942,FHMH2,FORT HUNT @ MASON HILL,FORT HUNT RD & MASON HILL DR,38.7556,-77.05752,,,,
943,FHSH3,FORT HUNT @ SHERWOOD HALL,FORT HUNT RD & SHERWOOD HALL RD,38.75167,-77.05737,,,,
948,FHSE3,FORT HUNT @ SHENANDOAH,FORT HUNT RD & SHENANDOAH RD,38.74189,-77.05593,,,,
949,FHLA2,FORT HUNT @ LAFAYETTE,FORT HUNT RD & LAFAYETTE DR,38.74071,-77.05514,,,,
950,RHBE4,ROSE HILL @ BEE,ROSE HILL DR & BEE ST,38.777289,-77.112645,,,,
952,RHFO1,RICHMOND HY @ FORDSON,RICHMOND HY & FORDSON RD,38.74868,-77.08283,,,,
953,RHWO4,RICHMOND HY @ WOODLAWN TR,,38.75113,-77.08302,,,,
955,VVRF4,VERNON VIEW @ RIVER FARM,VERNON VIEW DR & RIVER FARM DR,38.71094,-77.0622,,,,
957,VVBA9,VERNON VIEW @ BUSHROD,VERNON VIEW DR & BUSHROD RD,38.71472,-77.06256,,,,
958,VVTA19,VERNON VIEW  @ TERESA ANN CT,VERNON VIEW DR & TERESA ANN CT,38.71741,-77.06268,,,,
959,VVFH4,VERNON VIEW @ FORT HUNT,VERNON VIEW DR & FORT HUNT RD,38.71906,-77.06136,,,,
960,FHWE2,FORT HUNT @ WELLINGTON,FORT HUNT RD & WELLINGTON RD,38.73897,-77.05397,,,,
961,FHGL9,FORT HUNT @ GLADSTONE,FORT HUNT RD & GLADSTONE PL,38.73666,-77.05452,,,,
962,FHOA3,FORT HUNT @ OAKBROOKE,FORT HUNT RD & OAKBROOKE AV,38.73499,-77.0552,,,,
963,FHFA9,FORT HUNT @ FALSTER,FORT HUNT RD & FALSTER RD,38.73184,-77.05632,,,,
964,FHDA3,FORT HUNT @ DADE,FORT HUNT RD & DADE LA,38.72971,-77.05713,,,,
967,FHOS3,FORT HUNT @ OLD STAGE,FORT HUNT RD & OLD STAGE RD,38.72516,-77.0595,,,,
968,FHEL2,FORT HUNT @ ELKIN,FORT HUNT RD & ELKIN ST,38.72228,-77.0608,,,,
969,VVDA3,VERNON VIEW @ DANEWOOD,VERNON VIEW DR & DANEWOOD DR,38.71912,-77.06158,,,,
970,VVBA2,VERNON VIEW @ BATTERY,VERNON VIEW DR & BATTERY RD,38.71552,-77.06287,,,,
971,VVWA2,VERNON VIEW @ WAKEFIELD,VERNON VIEW DR & WAKEFIELD ST,38.71449,-77.06271,,,,
972,VVPR2,VERNON VIEW @ PRICES,VERNON VIEW DR & PRICES LA,38.71262,-77.06251,,,,
973,RHAR1,RICHMOND HY @ ARLINGTON,RICHMOND HY & ARLINGTON DR,38.75487,-77.0833,,,,
974,RHLO4,RICHMOND HY @ LOCKHEED,RICHMOND HY & LOCKHEED BV,38.75881,-77.08367,,,,
976,RHCL1,RICHMOND HY after COLLARD,RICHMOND HY & COLLARD ST,38.76671,-77.08332,,,,
977,RHGR9,RICHMOND HY @ GROVETON,RICHMOND HY & GROVETON ST,38.76859,-77.08219,,,,
978,RHSC1,RICHMOND HY @ SCHOOLEY,RICHMOND HY & SCHOOLEY DR,38.77101,-77.08127,,,,
979,RHSO4,RICHMOND HY @ SOUTHGATE,RICHMOND HY & SOUTHGATE DR,38.77353,-77.08088,,,,
980,RHDA4,RICHMOND HY @ DAWN,RICHMOND HY & DAWN DR,38.77522,-77.0805,,,,
981,RHRE4,RICHMOND HY @ REGAN,RICHMOND HY & REGAN ST,38.77771,-77.07992,,,,
982,RHQU1,RICHMOND HY @ QUANDER,RICHMOND HY & QUANDER RD,38.78437,-77.07236,,,,
983,RHME4,RICHMOND HY @ MT EAGLE,RICHMOND HY & MOUNT EAGLE DR,38.78547,-77.069702,,,,
990,RHSH4,RICHMOND HY @ SHERWOOD HALL LA,,38.742075,-77.085359,,,,
996,RHLU1,RICHMOND HY @ LUKENS,RICHMOND HY & LUKENS LA,38.7233,-77.11998,,,,
997,RHUN099,RICHMOND HY @ HIGHLAND,RICHMOND HY & HIGHLAND LA,38.72451,-77.11699,,,,
998,RHFR9,RICHMOND HY @ FOREST PL,,38.72546,-77.11497,,,,
999,RHFR4,RICHMOND HY @ FRYE,RICHMOND HY & FRYE RD,38.72722,-77.1114,,,,
1003,RHCN3,RICHMOND HY @ CONSTITUTION,RICHMOND HY & CONSTITUTION RD,38.7105,-77.1465,,,,
1004,RHBA9,RICHMOND HY @ BACKLICK,RICHMOND HY & BACKLICK RD,38.7086,-77.16003,,,,
1005,RHSO3,RICHMOND HY @ SOUTHGATE,RICHMOND HY & SOUTHGATE DR,38.77352,-77.0813,,,,
1007,RHCL2,RICHMOND HY @ COLLARD,RICHMOND HY & COLLARD ST,38.76697,-77.08365,,,,
1008,RHFO3,RICHMOND HY @ FORDSON,RICHMOND HY & FORDSON RD,38.74914,-77.08322,,,,
1009,RHLO3,RICHMOND HY @ LOCKHEED,RICHMOND HY & LOCKHEED BV,38.7585,-77.084,,,,
1010,RHAR2,RICHMOND HY @ ARLINGTON,RICHMOND HY & ARLINGTON DR,38.75494,-77.08372,,,,
1014,RHME39,RICHMOND HY @ MOUNT EAGLE,RICHMOND HY & MOUNT EAGLE DR,38.78665,-77.06866,,,,
1015,RHFA3,RICHMOND HY @ FAIRHAVEN,RICHMOND HY & FAIRHAVEN AV,38.78415,-77.07383,,,,
1016,RHFR3,RICHMOND HY @ FRANKLIN,RICHMOND HY & FRANKLIN ST,38.77779,-77.08026,,,,
1019,MVAL2,MT VERNON HY @ ALBEE,MOUNT VERNON HY & ALBEE LA,38.73347,-77.09242,,,,
1021,MVBA3,MT VERNON HY @ BATTERSEA (N),MOUNT VERNON HY & BATTERSEA LA,38.72749,-77.09113,,,,
1023,MVWE2,MT VERNON HY @ WESSYNTON,MOUNT VERNON HY & WESSYNTON WY,38.71889,-77.08968,,,,
1024,MVBR3,MT VERNON HY @ BRADDOCK,MOUNT VERNON HY & BRADDOCK AV,38.72053,-77.09004,,,,
1044,LROA3,LITTLE RIVER @ OASIS,LITTLE RIVER TP & OASIS DR,38.81779,-77.14219,,,,
1045,MVCU1,MT VERNON HY @ CUNNINGHAM,MOUNT VERNON HY & CUNNINGHAM DR,38.71788,-77.0892,,,,
1046,MVWO4,MT VERNON HY @ WOODLAND,MOUNT VERNON HY & WOODLAND LA,38.72093,-77.08993,,,,
1048,MVBA4,MT VERNON HY @ BATTERSEA,MOUNT VERNON HY & BATTERSEA LA,38.72761,-77.09095,,,,
1049,MVSV4,MT VERNON HY @ SUNNY VIEW,MOUNT VERNON HY & SUNNY VIEW DR,38.73552,-77.09146,,,,
1060,TEWI1,TELEGRAPH @ WILTON,TELEGRAPH RD & WILTON RD,38.7875,-77.08964,,,,
1061,DARA1,DARTMOUTH @ RADCLIFFE,DARTMOUTH DR & RADCLIFFE DR,38.76806,-77.06896,,,,
1062,MBKE1,MARY BALDWIN @ KENYON,MARY BALDWIN DR & KENYON DR,38.76846,-77.07129,,,,
1064,SMBH4,SMITHWAY @ BEACON HILL,SMITHWAY DR & BEACON HILL RD,38.77029,-77.07382,,,,
1066,MBKE4,MARY BALDWIN @ KENYON,MARY BALDWIN DR & KENYON DR,38.76837,-77.07125,,,,
1067,MBRA3,MARY BALDWIN @ RADCLIFFE,MARY BALDWIN DR & RADCLIFFE DR,38.76848,-77.06939,,,,
1068,DARM3,DARTMOUTH @ RANDOLPH MACON,DARTMOUTH DR & RANDOLPH MACON DR,38.76815,-77.06847,,,,
1069,DAQU3,DARTMOUTH @ QUANDER,DARTMOUTH DR & QUANDER RD,38.76912,-77.06654,,,,
1070,LOFA2,LOCKHEED @ FAIRCHILD,LOCKHEED BV & FAIRCHILD DR,38.75967,-77.08867,,,,
1071,LOFA3,LOCKHEED @ FAIRCHILD,LOCKHEED BV & FAIRCHILD DR,38.75953,-77.08886,,,,
1074,ARWI3,ARLINGTON @ WINDBREAK,ARLINGTON DR & WINDBREAK DR,38.7553,-77.0784,,,,
1078,ARVS1,ARLINGTON @ VERNON SQUARE,ARLINGTON DR & VERNON SQUARE DR,38.7548,-77.08052,,,,
1079,ARRH1,ARLINGTON @ RICHMOND HY,ARLINGTON DR & RICHMOND HY,38.75469,-77.08292,,,,
1092,PLOR,PNR LORTON,LORTON PARK & RIDE & GUNSTON COVE RD,38.703928,-77.222213,,,,
1093,LCSI4,LAUREL CREST @ SILVERBROOK,,38.711508,-77.228512,,,,
1101,FRNO2,NORTON @ FRANCONIA,NORTON RD & FRANCONIA RD,38.79209,-77.09391,,,,
1107,MPEN,METRO PENTAGON,PENTAGON ACCESS RD,38.869101,-77.054181,,,,
1108,MVDD,METRO VAN DORN BAY D,VAN DORN METRO STATION & EISENHOWER AV,38.799516,-77.128606,,,,
1110,BOCO,BOSTON BLVD & CORPORATE CT,,38.739587,-77.208833,,,,
1115,NFHO4,NEWINGTON FOREST @ TREASURE TREE,NEWINGTON FOREST AV & TREASURE TREE CT,38.74016,-77.25063,,,,
1119,TERH1,TELEGRAPH @ ROSE HILL,TELEGRAPH RD & ROSE HILL DR,38.77486,-77.11085,,,,
1130,SRWW1,SUMMER RIDGE @ WORSLEY,SUMMER RIDGE RD & WORSLEY WY,38.76034,-77.13728,,,,
1133,INCO4,INDUSTRIAL @ COMMERCIAL,INDUSTRIAL RD & COMMERCIAL DR,38.79903,-77.18218,,,,
1135,SHBM2,SHELDON @ BREN MAR,SHELDON DR & BREN MAR DR,38.797019,-77.157191,,,,
1139,BMME2,BREN MAR @ MERLE,BREN MAR DR & MERLE PL,38.797573,-77.155095,,,,
1140,KISV3,KINGSTOWNE @ SIR VICEROY,KINGSTOWNE BV & SIR VICEROY DR,38.77148,-77.13541,,,,
1141,EDMO1,EDSALL @ MONTGOMERY,EDSALL RD & MONTGOMERY ST,38.80707,-77.17581,,,,
1142,HAMO2,HANOVER @ MONTICELLO,HANOVER AV & MONTICELLO BV,38.77923,-77.19499,,,,
1143,BRCO4,BRANDON @ BLAND,BRANDON AV & BLAND ST,38.781294,-77.182655,,,,
1144,BRCO3,BRANDON @ BLAND,BRANDON AV & BLAND ST,38.781316,-77.182859,,,,
1145,EDMO3,EDSALL @ MONTGOMERY,EDSALL RD & MONTGOMERY ST,38.80687,-77.17628,,,,
1146,KISV1,KINGSTOWNE @ KINGSTOWNE CE,KINGSTOWNE BV & KINGSTOWNE CE,38.77222,-77.13469,,,,
1147,HAMO4,HANOVER @ MONTICELLO,HANOVER AV & MONTICELLO BV,38.77873,-77.19477,,,,
1148,SONC2,SOUTHRUN @ CALVERT CLIFF,ROCKY GAP DR & CALVERT CLIFF CT,38.72845,-77.24548,,,,
1170,FRBR4,FRANCONIA @ BROOKLAND,FRANCONIA RD & BROOKLAND RD,38.78397,-77.13302,,,,
1172,MHUSC,METRO HUNTINGTON S BAY C,HUNTINGTON METRO SOUTH & NORTH KINGS HY,38.792322,-77.076025,,,,
1173,MHUSD,METRO HUNTINGTON S BAY D,HUNTINGTON METRO SOUTH & NORTH KINGS HY,38.792776,-77.076203,,,,
1175,HABE2,HARRISON @ BEDROCK,HARRISON LA & BEDROCK RD,38.761555,-77.095461,,,,
1176,FOCY9,FORDSON after CYRENE,FORDSON RD & RICHMOND HY,38.750881,-77.084199,,,,
1177,ARWI92,ARLINGTON @ ARLINGTON,ARLINGTON DR & ARLINGTON DR,38.75791,-77.07813,,,,
1178,FORH1,FORDSON @ RICHMOND HY,FORDSON RD & RICHMOND HY,38.751002,-77.084034,,,,
1179,HARL4,HARRISON @ ROBERT E LEE,HARRISON LA & ROBERT E LEE PL,38.761294,-77.095343,,,,
1180,MFSB,METRO FRANCONIA SPRINGFIELD BAY B,FRANCONIA SPRINGFIELD METRO STATION & FRONTIER DR,38.766674,-77.169845,,,,
1183,MFSE,METRO FRANCONIA SPRINGFIELD BAY E,FRANCONIA SPRINGFIELD METRO STATION & FRONTIER DR,38.766772,-77.168881,,,,
1184,MFSF,METRO FRANCONIA SPRINGFIELD BAY F,FRANCONIA SPRINGFIELD METRO STATION & FRONTIER DR,38.766796,-77.168646,,,,
1185,MFSG,METRO FRANCONIA SPRINGFIELD BAY G,FRANCONIA SPRINGFIELD METRO STATION & FRONTIER DR,38.766837,-77.168421,,,,
1186,MFSH,METRO FRANCONIA SPRINGFIELD BAY H,OUTLET,38.76695,-77.168045,,,,
1187,MFSA,METRO FRANCONIA SPRINGFIELD BAY A,FRANCONIA SPRINGFIELD METRO STATION & FRONTIER DR,38.766666,-77.170165,,,,
1188,LCPI19,LAUREL CREST @ PINION PL,,38.717166,-77.229339,,,,
1189,VLORA,VRE LORTON STATION BAY A,POTOMAC BEND BV & LORTON STATION BV,38.714921,-77.214324,,,,
1190,JKFX9,JOHN KINGMAN @ DLA,JON J KINGMAN RD & DLA,38.721458,-77.162994,,,,
1191,MHUNA,METRO HUNTINGTON N BAY A,HUNTINGTON METRO STATION NORTH & HUNTINGTON AV,38.794833,-77.075053,,,,
1194,MHUND,METRO HUNTINGTON N BAY D,HUNTINGTON METRO STATION NORTH & HUNTINGTON AV,38.795373,-77.074858,,,,
1195,MHUNE,METRO HUNTINGTON N BAY E,HUNTINGTON METRO STATION NORTH & HUNTINGTON AV,38.795775,-77.07492,,,,
