service_id,date,exception_type
N-1311-NFAL1311-Weekday-06,20140526,2
N-1311-NFAL1311-Sunday-03,20140526,1
R-1311-RFAL1311-Mon-Thu-05,20140526,2
R-1311-RFAL1311-Sunday-05,20140526,1
S-1311-SFAL2013-Mon-Thu-15,20140526,2
S-1311-SFAL2013-Sunday-15,20140526,1
V-1311-VFAL2013-Mon-Thu-02,20140526,2
V-1311-VFAL2013-Sunday-02,20140526,1
