stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url
3216,3216,Stadium Dr at Stadium Gate #2,,35.90805,-79.04663,cht,
3217,3217,Stadium Dr at Carmichael Hall,,35.90808,-79.0465,cht,
3219,3219,S Columbia St at Mason Farm Rd,,35.90239,-79.0565,cht,
3220,3220,Mason Farm Rd at Ambulatory Care Center,,35.902241,-79.05476,cht,
3221,3221,Mason Farm Rd at Ambulatory Care Center,,35.902132,-79.05475,cht,
3222,3222,S Columbia St at Carrington Hall,,35.906938,-79.052779,cht,
3223,3223,S Columbia St at Health Sciences Library,,35.90541,-79.05347,cht,
3224,3224,Pittsboro St at University Dr,,35.90528,-79.05514,cht,
3225,3225,Bowles Dr at Kenan-Flagler Lot,,35.90168,-79.04409,cht,
3226,3226,Pittsboro St at Credit Union,,35.90689,-79.05487,cht,
3227,3227,Bowles Dr at Hinton James Tennis Courts,,35.90168,-79.043937,cht,
3228,3228,Bowles Dr at Smith Center,,35.900186,-79.043164,cht,
3230,3230,Bowles Dr at F Lot Driveway,,35.90051,-79.04084,cht,
3231,3231,F Parking Lot at Middle of Lot,,35.90024,-79.03902,cht,
3232,3232,F Parking Lot at Family Practice Building,,35.89937,-79.03824,cht,
3233,3233,Manning Dr at Craige Parking Deck,,35.90354,-79.04644,cht,
3234,3234,Manning Dr at Public Safety,,35.90359,-79.0468,cht,
3235,3235,Manning Dr at Hibbard Dr,,35.90301,-79.049,cht,
3236,3236,Manning Dr at Hibbard Dr,,35.90288,-79.04905,cht,
3237,3237,East Dr at Jackson Cir,,35.901874,-79.05073,cht,
3238,3238,Manning Dr at Hospital Parking Deck,,35.90316,-79.05125,cht,
3239,3239,Manning Dr at UNC Hospitals,,35.90356,-79.05186,cht,
3241,3241,Airport Dr at Martin Luther King Jr Blvd,,35.932156,-79.056069,cht,
3242,3242,Martin Luther King Jr Blvd at Barclay Rd,,35.93076,-79.05518,cht,
3243,3243,Martin Luther King Jr Blvd at Barclay Rd,,35.9303,-79.05483,cht,
3244,3244,Martin Luther King Jr Blvd at Airport Gardens Apts,,35.92795,-79.05422,cht,
3245,3245,Martin Luther King Jr Blvd at Bolinwood Dr,,35.92802,-79.05405,cht,
3246,3246,Hillsborough St at Martin Luther King Jr Blvd,,35.925101,-79.053631,cht,
3247,3247,Hillsborough St at Martin Luther King Jr Blvd,,35.92495,-79.05311,cht,
3248,3248,Hillsborough St at Bolinwood Dr,,35.923566,-79.051793,cht,
3249,3249,Westminster Dr at Martin Luther King Jr Blvd,,35.96124,-79.05655,cht,
3250,3250,E Franklin St at Park Pl,,35.9168,-79.04375,cht,
3251,3251,E Franklin St at Carolina Ave,,35.918211,-79.040221,cht,
3252,3252,Raleigh St at Spencer Hall,,35.91469,-79.04876,cht,
3253,3253,E Franklin St at Hillsborough St,,35.915826,-79.049036,cht,
3254,3254,E Franklin St at Raleigh St,,35.91583,-79.04861,cht,
3255,3255,E Franklin St at S Boundary St,,35.916772,-79.046111,cht,
3256,3256,E Franklin St at N Boundary St,,35.91669,-79.046793,cht,
3257,3257,E Franklin St at Planetarium,,35.91493,-79.05093,cht,
3258,3258,E Franklin St at Planetarium,,35.915151,-79.05082,cht,
3259,3259,E Franklin St at Estes Dr,,35.92871,-79.03466,cht,
3260,3260,E Franklin St at Estes Dr,,35.9288,-79.03443,cht,
3261,3261,Weaver Dairy Rd at Essex Dr,,35.963947,-79.043361,cht,
3263,3263,E Franklin St at Vet Hospital,,35.92678,-79.03601,cht,
3264,3264,E Franklin St at Plant Rd,,35.92682,-79.03578,cht,
3265,3265,E Franklin St at Elizabeth St,,35.92422,-79.03836,cht,
3266,3266,E Franklin St at Elizabeth St,,35.92401,-79.03831,cht,
3267,3267,E Franklin St at Howell Ln,,35.922526,-79.03888,cht,
3268,3268,E Franklin St at Howell Ln,,35.922285,-79.038669,cht,
3269,3269,E Franklin St at Glendale Dr,,35.9181,-79.04,cht,
3270,3270,Estes Park Apts,,35.92005,-79.07017,cht,
3271,3271,Elliott Rd at Plaza Theatres,,35.933088,-79.028161,cht,
3272,3272,Elliott Rd at First Citizens Bank,,35.93433,-79.02879,cht,
3273,3273,E Franklin St at Booker Creek Greenway,,35.93683,-79.02635,cht,
3274,3274,US 15-501 Service Rd at Rams Plaza,,35.938216,-79.022713,cht,
3275,3275,Old Durham Rd at Heard Family Market,,35.94421,-79.01159,cht,
3276,3276,Old Durham Rd at Hardees,,35.9443,-79.01114,cht,
3277,3277,Standish Dr at Old Durham Rd,,35.94387,-79.00759,cht,
3278,3278,Standish Dr at Old Durham Rd,,35.944016,-79.007436,cht,
3279,3279,Standish Dr at Sir Richard Ln,,35.94181,-79.00758,cht,
3280,3280,Standish Dr at St Andrews Ln,,35.939427,-79.009837,cht,
3281,3281,Standish Dr at St Andrews Ln,,35.93949,-79.00991,cht,
3282,3282,Erwin Rd at Weaver Dairy Rd,,35.948862,-79.019542,cht,
3283,3283,Sage Rd at Erwin Rd,,35.95114,-79.01625,cht,
3284,3284,Sage Rd at Erwin Rd,,35.95113,-79.01601,cht,
3285,3285,Coleridge Rd at Presque Isle,,35.94943,-79.01644,cht,
3286,3286,Coleridge Rd at Walden at Greenfield,,35.94719,-79.01505,cht,
3287,3287,Old Sterling Rd at Notting Hill Apts,,35.951274,-79.011538,cht,
3288,3288,Sage Rd at Lowes-Borders,,35.94658,-79.01359,cht,
3292,3292,Old Sterling Rd at Eastowne Rd,,35.95044,-79.00823,cht,
3296,3296,Eastowne Rd at Pinegate Cir,,35.94855,-79.00787,cht,
3297,3297,Barclay Rd at Hartig St,,35.92806,-79.06275,cht,
3298,3298,Honeysuckle Rd at Booker Creek Rd,,35.952304,-79.027103,cht,
3299,3299,Honeysuckle Rd at Sedgefield Dr,,35.952504,-79.026242,cht,
