stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type
5529,5529,Cornwallis Rd at Weaver St,,35.962687,-78.916235,,,0
5530,5530,Cornwallis Rd at Century Oaks Dr,,35.94103,-78.89807,,,0
5531,5531,Erwin Rd at Lasalle St (southbound),,36.008142,-78.945698,,,0
5532,5532,S Alston Ave and Dupree St,,35.976341,-78.892879,,,0
5533,5533,University Dr at Old Chapel Hill Rd,,35.96717,-78.94603,,,0
5534,5534,Liberty St at Hyde Park Ave,,35.992551,-78.88241,,,0
5537,5537,Buchanan Blvd at Markham Ave,,36.00987,-78.9123,,,0
5538,5538,University Dr at Arnold Rd,,35.969417,-78.934919,,,0
5539,5539,Roxboro Rd at Bywood Dr (in),,36.109589,-78.908149,,,0
5540,5540,Chapel Hill Rd at Pickett Rd,,35.97678,-78.93625,,,0
5541,5541,Club Blvd at Dominion St,,36.022222,-78.880909,,,0
5543,5543,Guess Rd at Lombard Ave,,36.0361,-78.92928,,,0
5544,5544,Fayetteville St at Homeland Ave,,35.96207,-78.9089,,,0
5545,5545,Burlington Ave at Education Bldg,,35.969341,-78.895815,,,0
5546,5546,E Main St at Briggs Ave,,35.98602,-78.87525,,,0
5547,5547,Sima Ave at Bacon St,,35.97767,-78.88435,,,0
5549,5549,Fayetteville St at Linwood Ave,,35.981104,-78.899216,,,0
5550,5550,Hardee St at Delano St,,35.997221,-78.864414,,,0
5552,5552,NC 55 at Meridian Pkwy,,35.90978,-78.89333,,,0
5553,5553,Milton Rd at Eno Valley Elementary,,36.08645,-78.912,,,0
5554,5554,Cook Rd at MLK Pkwy,,35.946444,-78.921129,,,0
5555,5555,Cornwallis Rd at Augusta Dr,,35.969324,-78.92565,,,0
5557,5557,Morreene Rd at Andrews Rd,,36.012935,-78.956144,,,0
5558,5558,Broad St at North Pointe Dr,,36.02777,-78.91388,,,0
5559,5559,Willard St at Blackwell St,,35.991507,-78.905684,,,0
5561,5561,Leon St at Lednum St,,36.025454,-78.910432,,,0
5563,5563,Duke St at Fairfield St,,36.04727,-78.90572,,,0
5564,5564,Morreene Rd at Erwin Rd,,36.00382,-78.95275,,,0
5565,5565,Fayetteville St at Utah Ave,,35.96492,-78.9061,,,0
5567,5567,Fayetteville Rd at Juliette Dr,,35.931954,-78.916697,,,0
5568,5568,Meriwether Dr at Old Oxford Rd,,36.03602,-78.89013,,,0
5569,5569,Hillsborough Rd at Kroger,,36.0198,-78.94745,,,0
5570,5570,Garrett Rd at Ample Storage,,35.959438,-78.975098,,,0
5572,5572,Cornwallis Rd at Bainbridge Apt,,35.93967,-78.89673,,,0
5573,5573,Holloway St at Elizabeth St,,35.994478,-78.891277,,,0
5574,5574,US 15-501 at Pawn America,,35.97392,-78.93305,,,0
5575,5575,Roxboro St at Charles St,,35.966886,-78.916428,,,0
5578,5578,Fayetteville St at Simmons St,,35.982258,-78.899053,,,0
5579,5579,North Pointe Dr at Kroger,,36.02857,-78.92028,,,0
5580,5580,Fayetteville St at Know Bookstore,,35.96817,-78.903328,,,0
5581,5581,E Club Blvd at Lindbergh St,,36.022849,-78.878892,,,0
5582,5582,Angier Ave at East End Ave,,35.97445,-78.86823,,,0
5583,5583,Gary St at Mozelle St,,35.98748,-78.87088,,,0
5584,5584,Hardee St at Fiske St,,35.998797,-78.864541,,,0
5586,5586,Torredge Rd at Treyburn Nursing Home,,36.09718,-78.86133,,,0
5587,5587,Lakewood Ave at S Duke St,,35.98678,-78.90912,,,0
5590,5590,Hillandale Rd at Loehmanns Plaza,,36.03147,-78.93578,,,0
5591,5591,Roxboro St at Apt 2519,,35.96605,-78.91755,,,0
5593,5593,2306 Lednum St,,36.02718,-78.9096,,,0
5594,5594,Hillsborough Rd at Trent Dr,,36.012039,-78.930439,,,0
5595,5595,Duke St at Markham Ave,,36.009649,-78.905438,,,0
5596,5596,Foushee St at Avondale Dr,,36.016151,-78.887701,,,0
5597,5597,Cornwallis Rd at Burgess Ln,,35.967824,-78.923349,,,0
5598,5598,Fayetteville Rd at Geneva Dr,,35.920992,-78.928701,,,0
5599,5599,Riddle Rd at Southpoint Family Dental,,35.94987,-78.9032,,,0
5600,5600,E Carver St at Commons Blvd,,36.04137,-78.895,,,0
5601,5601,Cornwallis Rd at Industry Ln,,35.94278,-78.89973,,,0
5602,5602,E Main St at S Goley St,,35.986111,-78.884607,,,0
5603,5603,Hardee St at Landon St,,35.999923,-78.865232,,,0
5604,5604,Crest St at Zelko Ct,,36.01276,-78.941013,,,0
5605,5605,Umstead St at Grant St,,35.98293,-78.89417,,,0
5607,5607,Erwin Rd at Trent Dr,,36.007856,-78.934271,,,0
5608,5608,S Hyde Park Ave at Lyons Club,,35.984531,-78.881641,,,0
5609,5609,Sedwick Dr at NC 55,,35.888588,-78.896734,,,0
5610,5610,Lincoln St at Linwood Ave,,35.980706,-78.895644,,,0
5611,5611,Main St at N Maple St,,35.98512,-78.88057,,,0
5612,5612,Chapel Hill St at GTI Auto Service,,35.996865,-78.911382,,,0
5613,5613,3514 University Dr,,35.96733,-78.947139,,,0
5615,5615,Gary St at Liberty St,,35.991008,-78.870583,,,0
5616,5616,Cornwallis Rd at Yorktown Ave (out),,35.936461,-78.893408,,,0
5618,5618,Holloway St at Joyland Ave,,35.98938,-78.855086,,,0
5621,5621,Front St at Courtyard Marriott,,36.03025,-78.93715,,,0
5622,5622,Glenbrook St at Club Blvd,,36.02425,-78.87708,,,0
5623,5623,Umstead St at Durham County Library,,35.98277,-78.89847,,,0
5624,5624,Revere Rd at Parkwood Field,,35.89392,-78.909988,,,0
5625,5625,Sparger Rd at Food Lion,,36.03212,-78.9816,,,0
5626,5626,New Castle Rd at FoxFire Mailboxes,,36.05002,-78.9232,,,0
5627,5627,Holloway St at Spruce St,,35.994367,-78.880098,,,0
5630,5630,Hinson Dr at Glenbrook St,,36.02845,-78.87915,,,0
5632,5632,Green St at Lancaster St,,36.011441,-78.913487,,,0
5633,5633,Fayetteville Rd at Sutton Square,,35.919222,-78.929979,,,0
5634,5634,Roxboro Rd at St Paul St,,36.01758,-78.89008,,,0
5635,5635,Angier Ave at Clay St,,35.982831,-78.880138,,,0
5637,5637,Main St at Gregson St,,35.999781,-78.90903,,,0
5639,5639,Main St at Morgan St,,36.000859,-78.910686,,,0
5642,5642,Guess Rd at Lombard Ave,,36.03542,-78.929409,,,0
5644,5644,Grant St at Simmons St,,35.98203,-78.89417,,,0
5645,5645,Club Blvd at Midland Terrace,,36.027057,-78.870507,,,0
5646,5646,Roxboro Rd at Davison Ave,,36.018651,-78.890106,,,0
5647,5647,Angier Ave at Bingham St,,35.979567,-78.87231,,,0
5648,5648,Lasalle St at Belmont Apartments,,36.01025,-78.94852,,,0
5649,5649,Tower Blvd at McDonalds,,35.970418,-78.958095,,,0
5650,5650,Durham Chapel Hill Blvd at Fosters ,,35.974231,-78.931046,,,0
5651,5651,Duke St at Dacian Ave,,36.007567,-78.905486,,,0
5652,5652,Campus Walk Ave at Lasalle St,,36.009675,-78.948643,,,0
5653,5653,Fayetteville Rd at Southpoint Family,,35.94915,-78.90373,,,0
5654,5654,Horton Rd at Roxboro Rd,,36.051027,-78.904332,,,0
5657,5657,Chapel Hill St at Kent St,,35.99675,-78.91785,,,0
5658,5658,Durham Chapel Hill Blvd at Grapevine,,35.974828,-78.926713,,,0
5659,5659,Pickett Rd at Structure House Dr,,35.97465,-78.96238,,,0
5661,5661,Holloway St at N Driver St,,35.99442,-78.87815,,,0
5662,5662,Roxboro Rd at Lavender Ave,,36.023384,-78.889811,,,0
5663,5663,New Hope Commons,,35.95435,-78.99653,,,0
5664,5664,Dearborn Dr at Thelma St (north),,36.03753,-78.87295,,,0
5665,5665,E Main St at Elm St,,35.988552,-78.889294,,,0
5668,5668,Tom Wilkinson Rd at Northern High,,36.095,-78.9117,,,0
5671,5671,Holloway St at Elm St,,35.994586,-78.887174,,,0
5672,5672,Fayetteville St at WG Pearson,,35.95697,-78.90882,,,0
5674,5674,University Dr at Springfield Apts,,35.958283,-78.966036,,,0
5675,5675,Otis St at Alton St,,35.970754,-78.908293,,,0
5677,5677,Broad St at Guess Rd,,36.023722,-78.918491,,,0
5678,5678,Morehead Ave at Cornell St,,35.99183,-78.9191,,,0
5679,5679,Crutchfield St at Crabtree Ave,,36.03892,-78.90312,,,0
5681,5681,Dillard St at Holloway St,,35.9943,-78.89377,,,0
5682,5682,Hillsborough Rd at Ample Storage,,36.033748,-78.970623,,,0
5684,5684,W Club Blvd at Clarendon St,,36.017035,-78.918244,,,0
5686,5686,Fayetteville Rd at Cook Rd,,35.928882,-78.9199,,,0
5688,5688,Gregson St at Minerva Ave,,36.00453,-78.90832,,,0
5689,5689,Roxboro St at Umstead St,,35.982518,-78.903157,,,0
5690,5690,NC 54 at NC 55,,35.902389,-78.895308,,,0
5693,5693,Bedford St at Balmoray Ct,,35.97688,-78.92862,,,0
5695,5695,Hillandale Rd at Croasdaile Office ,,36.03357,-78.93572,,,0
5700,5700,Roxboro St at Summit St,,35.971234,-78.915069,,,0
5701,5701,Fayetteville St at Price Ave,,35.97997,-78.89975,,,0
5702,5702,Roxboro Rd at E Knox St,,36.01263,-78.89102,,,0
5703,5703,Guess Rd at Carver St,,36.03712,-78.92958,,,0
5704,5704,Guess Rd at Duke Homestead,,36.03088,-78.92813,,,0
5705,5705,Westgate Dr at Durham Chapel Hill Blvd,,35.96792,-78.9612,,,0
5706,5706,Roxboro St at Masondale Ave,,35.975603,-78.908421,,,0
5707,5707,Fayetteville St at Lakewood Ave (in),,35.986387,-78.898314,,,0
5708,5708,Angier Ave at Hoover Rd,,35.97797,-78.87048,,,0
5709,5709,Roxboro Rd at Markham Ave,,36.01043,-78.89173,,,0
5710,5710,Angier Ave at Carter Ave,,35.96833,-78.8606,,,0
5711,5711,Alston Ave at Lee St,,36.001979,-78.88569,,,0
5713,5713,Rummel St at Walton St,,35.98585,-78.84565,,,0
5714,5714,Morreene Rd at Sherwood Dr,,36.007135,-78.954611,,,0
5716,5716,Hillsborough Rd at Hicks St,,36.01312,-78.93185,,,0
5717,5717,Hillsborough Rd at Frazee Carpet,,36.0162,-78.93737,,,0
5718,5718,Lasalle St at Campus Walk Dr,,36.01003,-78.9486,,,0
5719,5719,Roxboro Rd at E Knox St,,36.012755,-78.891128,,,0
5720,5720,Junction Rd at NC 98,,35.99053,-78.8579,,,0
5721,5721,Chapel Hill Rd at Vineyard St,,35.97795,-78.93567,,,0
5722,5722,Carver St at Carver Creek Apts,,36.044903,-78.890438,,,0
5723,5723,2319 E Main St,,35.98615,-78.87313,,,0
5724,5724,Angier Ave at Triangle Pointe Apt,,35.93887,-78.82187,,,0
5727,5727,Broad St at Sprunt Ave,,36.02054,-78.918845,,,0
5728,5728,Fayetteville Rd at United Dr,,35.93697,-78.9079,,,0
5729,5729,Gregson St at Monmounth Ave,,36.00672,-78.90833,,,0
5730,5730,Chapel Hill Rd at YMCA,,35.98492,-78.92915,,,0
5732,5732,Hillsborough Rd at Carolina Ave,,36.010538,-78.925131,,,0
5733,5733,Lawson St at Wabash St (westbound),,35.97382,-78.88892,,,0
5734,5734,Hillsborough Rd at Rutherford St,,36.01047,-78.92755,,,0
5735,5735,Holloway St at S Woodcrest St,,35.98845,-78.8507,,,0
5738,5738,Lawson St at Alston Ave (eastbound),,35.975464,-78.894184,,,0
5740,5740,Chandler Rd at Chance Dr,,35.99492,-78.83363,,,0
5741,5741,E Main St at Roxboro St,,35.993921,-78.898484,,,0
5742,5742,Mangum St at Parrish St,,35.99573,-78.90015,,,0
5743,5743,Trent Dr at Duke Hospital South,,36.004529,-78.934846,,,0
5744,5744,Holloway St at Brye St,,35.993267,-78.871888,,,0
5746,5746,Roxboro St at Normandy St,,35.973566,-78.912206,,,0
5747,5747,Umstead St at Merrick St,,35.982937,-78.897415,,,0
5748,5748,University Dr at Chapel Hill Rd,,35.968441,-78.939283,,,0
5749,5749,E Weaver St at Pilot St,,35.967722,-78.910178,,,0
5750,5750,E Main St at Briggs Ave,,35.986231,-78.87486,,,0
5753,5753,S Roxboro St at Lawson St,,35.977048,-78.906808,,,0
5754,5754,Chapel Hill Rd at Lakewood Shopping,,35.98693,-78.92707,,,0
5755,5755,Cook Rd at Fitts Powell Apts,,35.947951,-78.920049,,,0
5756,5756,Lakewood Ave at Senior Apts,,35.98768,-78.90487,,,0
5757,5757,Torredge Rd at Snow Hill Rd,,36.09798,-78.86573,,,0
5759,5759,Robinwood Rd at Greenbriar St,,36.0036,-78.8731,,,0
5763,5763,229 East End Ave,,35.97462,-78.8621,,,0
5764,5764,Dearborn Dr at Forrester St,,36.0377,-78.87483,,,0
5765,5765,Hillsborough Rd at Rosehill Ave,,36.010649,-78.927815,,,0
5766,5766,University Dr at Hope Valley Rd,,35.969654,-78.933878,,,0
5767,5767,NC 55 at Cherry Dr,,35.9604,-78.89348,,,0
5768,5768,NC 55 at Gaston Ave,,35.96254,-78.894284,,,0
5769,5769,Lawson St at Wabash St,,35.9739,-78.88948,,,0
5770,5770,Lasalle St at Tire King,,36.01772,-78.94557,,,0
5772,5772,University Dr at Hope Valley School,,35.96848,-78.93872,,,0
5773,5773,Lawson St at Durham Tech,,35.974431,-78.880576,,,0
5774,5774,Durham Station,,35.995949,-78.906005,,,0
5775,5775,Duke University Rd at Swift Ave,,35.997076,-78.924248,,,0
5776,5776,NC 54 at Headquarters Park,,35.901136,-78.891803,,,0
5778,5778,Hillsborough Rd at Lawndale Ave,,36.01475,-78.93382,,,0
5779,5779,Capps St at Athens St,,35.963407,-78.885629,,,0
5780,5780,E Main St at Driver St,,35.985838,-78.877719,,,0
5781,5781,W Enterprise St at Fargo St,,35.98373,-78.90752,,,0
5782,5782,Woodcroft Pkwy at Autumn Woods,,35.923826,-78.944202,,,0
5785,5785,Buchanan Blvd at Gloria Ave,,36.00348,-78.9125,,,0
5786,5786,Lasalle St at Hillsborough Rd,,36.018,-78.9455,,,0
5787,5787,Roxboro Rd at Argonne Dr (in),,36.062833,-78.90424,,,0
5790,5790,Rummel St at Wedgedale Ave,,35.98623,-78.84737,,,0
5792,5792,Lawson St at Rosewood St,,35.975154,-78.892066,,,0
5793,5793,Fayetteville Rd at Crooked Creek Pkwy,,35.912101,-78.933752,,,0
5794,5794,Alston Ave at Lee St,,36.002141,-78.88599,,,0
5795,5795,Hinson St at DeMille St,,36.02937,-78.8786,,,0
5796,5796,MLK Pkwy at Lake Cook Dr,,35.941741,-78.916778,,,0
5797,5797,418 N Mineral Springs Rd,,35.98772,-78.81872,,,0
5798,5798,US 15-501 at On the Border,,35.96102,-78.97835,,,0
5800,5800,Roxboro Rd at Fairfield St,,36.047605,-78.903298,,,0
5801,5801,Broad St at Markham Ave,,36.010453,-78.919662,,,0
5802,5802,Broad St at F St,,36.01887,-78.91898,,,0
5803,5803,Milton Rd at Fire Department,,36.088965,-78.913505,,,0
5804,5804,US 70 at Vertical Edge Climbing Ctr,,35.941671,-78.824036,,,0
5805,5805,Fayetteville St at Red Oak Ave,,35.96677,-78.904576,,,0
5806,5806,Murray Ave at Broad St,,36.02912,-78.91203,,,0
5809,5809,Hillsborough Rd at Self Storage,,36.03357,-78.97142,,,0
5811,5811,Foushee St at Compare Foods,,36.018125,-78.887708,,,0
5815,5815,East End Ave at Angier Ave,,35.97457,-78.86778,,,0
5816,5816,Fayetteville St at Dunbar St,,35.979038,-78.900062,,,0
5818,5818,Holloway St at Hoover Rd,,35.990265,-78.858925,,,0
5819,5819,E Main St at Oldham Towers,,35.991937,-78.895095,,,0
5820,5820,Cornwallis Rd at Century Oaks,,35.94093,-78.89815,,,0
5821,5821,Holloway St at Briggs Ave,,35.99377,-78.87362,,,0
5822,5822,NC 55 at Taco Bell,,35.90302,-78.89528,,,0
5823,5823,University Dr at Academy Rd,,35.96737,-78.94497,,,0
5824,5824,Lawson St at Concord St,,35.976345,-78.902969,,,0
5825,5825,E Main St at Dillard St,,35.992332,-78.895784,,,0
5826,5826,Roxboro Rd at Ellerbe St,,36.021653,-78.89006,,,0
5827,5827,Angier Ave at Hoover Rd,,35.978335,-78.87102,,,0
5829,5829,Fayetteville St at Pilot St,,35.9639,-78.90718,,,0
5830,5830,Cornwallis Rd at Stuart Dr,,35.97028,-78.92745,,,0
5832,5832,Dearborn Dr at Apollo St,,36.03681,-78.869716,,,0
5833,5833,Dearborn Dr at Lakewood School,,36.038217,-78.877666,,,0
5835,5835,Dillard St at Liberty St,,35.992766,-78.895075,,,0
5836,5836,Dearborn Dr at Maplewood Dr (south),,36.033188,-78.869395,,,0
5837,5837,Roxboro Rd at Infinity Rd,,36.07848,-78.91027,,,0
5838,5838,Cornwallis Rd at Jan Ct,,35.96046,-78.912746,,,0
5841,5841,Fayetteville St at Cornwallis Rd,,35.96037,-78.91037,,,0
5842,5842,University Dt at Colonial Apartment,,35.967879,-78.940767,,,0
5843,5843,Concord St at Brant St,,35.975553,-78.902811,,,0
5844,5844,Linwood Ave at Colfax St,,35.979944,-78.893812,,,0
5845,5845,Hillandale Rd at Durham Public Schools,,36.036341,-78.935682,,,0
5846,5846,Chapel Hill Rd at Vineyard St,,35.97798,-78.93575,,,0
5847,5847,Pickett Rd at Coachmans Way,,35.97525,-78.96407,,,0
5848,5848,Flowers Dr at Duke Garden (out),,36.000156,-78.935705,,,0
5849,5849,Dearborn Dr at Thelma St,,36.037318,-78.872481,,,0
5850,5850,2435 Glenbrook St,,36.026142,-78.877061,,,0
5851,5851,Lawson St at Ridgeway Ave,,35.973947,-78.887482,,,0
5853,5853,Duke St at Urban St,,36.008658,-78.905468,,,0
5854,5854,Fayetteville Rd at Brian Center,,35.917561,-78.931181,,,0
5856,5856,2711 University Dr,,35.970218,-78.931818,,,0
5857,5857,Riddle Rd at Triangle Day Care,,35.95137,-78.89937,,,0
5858,5858,Chapel Hill Rd at Wa Wa Ave,,35.979646,-78.934904,,,0
5859,5859,MLK Pkwy at Lake Cook Rd,,35.942065,-78.916912,,,0
5860,5860,Roxboro Rd at Channing Ave,,36.0318,-78.89087,,,0
5861,5861,Front St at Carver Terrance Apts,,36.03613,-78.93887,,,0
5862,5862,Cornwallis Rd at Bainbridge Apt (in),,35.93994,-78.896922,,,0
5863,5863,525 Burlington Ave,,35.96932,-78.89967,,,0
5864,5864,University Dr at Forest Hills Shops,,35.985846,-78.909911,,,0
5865,5865,2534 Chapel Hill Rd,,35.98088,-78.9345,,,0
5866,5866,Hinson Dr at Glenbrook St,,36.028598,-78.878889,,,0
5867,5867,Fayetteville St at Utah Ave,,35.965334,-78.905879,,,0
5868,5868,Club Blvd at Cascadilla St,,36.020002,-78.886482,,,0
5869,5869,Broad St at F St,,36.019052,-78.91915,,,0
5870,5870,Holloway St at Herbert St,,35.9916,-78.86453,,,0
5871,5871,Tower Blvd at Conifer Glen Ln,,35.972609,-78.957782,,,0
5874,5874,Hilllsborough Rd at Hilton,,36.02548,-78.95765,,,0
5876,5876,Ross Rd at Melbourne St,,35.99258,-78.8534,,,0
5877,5877,S Roxboro St at Umstead St,,35.9825,-78.903401,,,0
5880,5880,Club Blvd at Glenbrook Dr,,36.023854,-78.876399,,,0
5881,5881,NC 54 at Harris Teeter,,35.910922,-78.936739,,,0
5882,5882,Holloway St at Adams St,,35.98893,-78.85252,,,0
5883,5883,Mangum St at Sloan Auto Parts,,35.998961,-78.897459,,,0
5884,5884,Chapel Hill St at Brewster St,,35.996783,-78.919056,,,0
5887,5887,Holloway St at Rochelle St,,35.98817,-78.84932,,,0
5888,5888,Revere Rd at Sedwick Dr,,35.885025,-78.905881,,,0
5890,5890,Gary St at E Main St,,35.9864,-78.87108,,,0
5891,5891,Mt Moriah Rd at Comfort Inn,,35.95005,-78.99455,,,0
5892,5892,Sima Ave at Building 18,,35.977291,-78.887383,,,0
5893,5893,Liberty St at Brye St,,35.99143,-78.87418,,,0
5894,5894,Woodcroft Shopping Center,,35.922524,-78.955599,,,0
5895,5895,Cornwallis Rd at S Roxboro St,,35.96557,-78.91962,,,0
5896,5896,Roxboro Rd at Old Oxford Rd,,36.03512,-78.89275,,,0
5897,5897,Club Blvd at Dollar Ave,,36.01675,-78.909679,,,0
5898,5898,Holloway St at N Driver St,,35.994516,-78.877869,,,0
5899,5899,Briggs Ave at Person St,,35.969283,-78.877145,,,0
5900,5900,1115 Chapel Hill St,,35.99668,-78.916882,,,0
5901,5901,Umstead St at Merrick St,,35.982784,-78.897403,,,0
5904,5904,Chapel Hill Rd at Anderson St,,35.98187,-78.93368,,,0
5906,5906,Garrett Rd at Eno River Church,,35.952195,-78.970986,,,0
5907,5907,Fayetteville St at Old Fayetteville,,35.98352,-78.89882,,,0
5908,5908,Chapel Hill Rd at Gunter St,,35.99033,-78.92395,,,0
5909,5909,Chapel Hill Rd at Colonial Apts,,35.970353,-78.938847,,,0
5910,5910,Angier Ave at Ellis Rd,,35.97297,-78.8668,,,0
5911,5911,Fayetteville Rd at Obie Dr,,35.926332,-78.923325,,,0
5912,5912,Broad St at NCSSM Campus,,36.01752,-78.91908,,,0
5914,5914,Morehead Ave at Carroll St (in),,35.991691,-78.915433,,,0
5915,5915,Hillsborough Rd at Operations Rd,,36.0337,-78.968504,,,0
5916,5916,W Club Blvd at Sedgefield St,,36.017147,-78.916924,,,0
5917,5917,Angier Ave at Briggs Ave,,35.98098,-78.87515,,,0
5918,5918,University Dr at Academy Rd,,35.967668,-78.942052,,,0
5919,5919,Liberty St at Brye St (in),,35.991451,-78.8738,,,0
5920,5920,Hardee St at Mimosa St,,36.001542,-78.866645,,,0
5921,5921,Holloway St at Southerland St,,35.99078,-78.86062,,,0
5922,5922,Main St at S Blacknall St,,35.98652,-78.886,,,0
5927,5927,Chapel Hill St at City Hall Plaza,,35.996112,-78.898103,,,0
5928,5928,James St at Nation Ave,,35.97732,-78.92623,,,0
5929,5929,Briggs Ave at East Coast Metal Comp,,35.965178,-78.879305,,,0
5930,5930,Broad St at Sprunt St,,36.021278,-78.918981,,,0
5931,5931,Fayetteville St at Brant St,,35.975547,-78.901259,,,0
5932,5932,Horton Rd at Chalk Level Rd,,36.05138,-78.90997,,,0
5933,5933,Riddle Rd at Triangle Day Care,,35.951297,-78.90022,,,0
5934,5934,Duke St at Jackson St,,35.995168,-78.90868,,,0
5936,5936,E Club Blvd at Dominion St,,36.022078,-78.88082,,,0
5937,5937,2919 University Dr,,35.969198,-78.935883,,,0
5938,5938,S Roxboro St at CC Spaulding School,,35.978094,-78.90669,,,0
5939,5939,Otis St at Nelson St,,35.97325,-78.905,,,0
5940,5940,Hardee St at Benning St,,36.002766,-78.867226,,,0
5941,5941,Green St at Broad St,,36.011833,-78.919345,,,0
5942,5942,Roxboro St at Mallard Ave,,35.997705,-78.894992,,,0
5943,5943,University Dr at Weymouth St,,35.96713,-78.94822,,,0
5944,5944,Freeman Rd at Southern High,,35.997104,-78.825341,,,0
5945,5945,Roxboro Rd at Berwyn Ave,,36.0343,-78.89153,,,0
5946,5946,Cornwallis Rd at Rogers Herr School,,35.97407,-78.93567,,,0
5947,5947,E Weaver St at Cornwallis Rd,,35.962859,-78.916091,,,0
5948,5948,Enterprise St at Scout Dr,,35.983785,-78.904814,,,0
5949,5949,Dearborn Dr at Deer Run,,36.031599,-78.870344,,,0
5950,5950,Umstead St at Grant St,,35.983044,-78.894232,,,0
5951,5951,Buchanan Blvd at Markham Ave,,36.009597,-78.912227,,,0
5952,5952,Chapel Hill St at Police Station,,35.996895,-78.909873,,,0
5953,5953,Main St at Albemarle St,,36.000599,-78.909998,,,0
5954,5954,Dowd St at Hazel St,,36.000459,-78.888702,,,0
5955,5955,Fayetteville St at White Rock,,35.95795,-78.91002,,,0
5956,5956,Southpoint Mall at Movie Theater,,35.905061,-78.946458,,,0
5957,5957,Duke University Rd at Chapel Hill Rd,,35.996598,-78.920686,,,0
5958,5958,Duke St at Holt School Rd,,36.05353,-78.9045,,,0
5959,5959,Liberty St at Park Ave,,35.992371,-78.877707,,,0
5960,5960,Gary St at Shell Station,,35.99211,-78.869367,,,0
5961,5961,Snow Hill Rd at Roxboro Rd,,36.116442,-78.902787,,,0
5962,5962,Buchanan Blvd at Trinity Ave,,36.005766,-78.912457,,,0
5963,5963,Cornwallis Rd at Bell Yeager Church,,35.964243,-78.917416,,,0
5964,5964,Roxboro Rd at Maynard Ave,,36.02707,-78.889746,,,0
5965,5965,Green St at Berkeley St,,36.011697,-78.915706,,,0
5966,5966,Chapel Hill Rd at Vesson Ave,,35.98303,-78.93087,,,0
5967,5967,Markham Ave at Iredell St,,36.00997,-78.92123,,,0
5968,5968,Glenbrook St at Club Blvd,,36.024384,-78.877255,,,0
5969,5969,Cornwallis Rd at Cornwallis Homes,,35.9648,-78.91857,,,0
5970,5970,Fayetteville Rd at Cook Rd,,35.92917,-78.919856,,,0
5971,5971,University Dr at Myra St,,35.9665,-78.95292,,,0
5972,5972,Carver St at Charlotte St,,36.037715,-78.934167,,,0
5973,5973,NC 55 at Meridian Pkwy,,35.910614,-78.892943,,,0
5974,5974,Buchanan Blvd at Gloria Ave,,36.003333,-78.912315,,,0
5975,5975,Duke St at Fernway St,,36.00098,-78.9072,,,0
5977,5977,Robinwood Rd at Miami Blvd,,36.000821,-78.87535,,,0
5979,5979,Emerald Pond Ln at Pickett Rd,,35.97532,-78.96993,,,0
5980,5980,University Dr at Lyckan Pkwy,,35.963076,-78.960292,,,0
5981,5981,Alston Ave at Geer St,,36.003195,-78.886149,,,0
5982,5982,Duke University Rd at Swift Ave,,35.997328,-78.924603,,,0
5983,5983,Duke St at Kinder Care,,36.0421,-78.9058,,,0
5984,5984,NC 55 at Dakota St,,35.967234,-78.895287,,,0
5985,5985,Mangum St at Markham Ave,,36.00895,-78.89332,,,0
5986,5986,Green St at Sedgefield St,,36.011577,-78.917092,,,0
5987,5987,Otis St at Cecil St,,35.97208,-78.90627,,,0
5988,5988,Roxboro St at Gray St,,35.999005,-78.894099,,,0
5989,5989,Avondale Dr at Trinity Ave,,36.007315,-78.885708,,,0
5990,5990,Durham-Chapel Hill Blvd at Car Wash,,35.97408,-78.93042,,,0
5991,5991,Lynn Rd at Holloway St,,35.98652,-78.84353,,,0
5992,5992,E Club Blvd at Cascadilla St,,36.019858,-78.88636,,,0
5993,5993,Duke St at Trinity Ave,,36.00497,-78.90555,,,0
5995,5995,Green St at Berkeley St,,36.011544,-78.915916,,,0
5996,5996,Meriwether Dr at Old Oxford Rd,,36.035929,-78.889875,,,0
5997,5997,Hillsborough Rd at Hilton,,36.02485,-78.95708,,,0
5998,5998,Liberty St at Park Ave (out),,35.992246,-78.877385,,,0
5999,5999,Chapel Hill Rd at W Cornwallis Rd,,35.97543,-78.93652,,,0
6000,6000,NC 54 at Pine Glenn Trail,,35.907371,-78.922877,,,0
6002,6002,208 Lynn Rd,,35.9845,-78.84282,,,0
6003,6003,Roxboro Rd at Bon Air Ave,,36.028286,-78.889972,,,0
6004,6004,Alston Ave at Crete St,,35.959794,-78.893333,,,0
6005,6005,Ben Franklin Blvd at Carolina House,,36.047653,-78.88987,,,0
6006,6006,Buchanan Blvd at Green St,,36.011174,-78.912077,,,0
6007,6007,Hillsborough Rd at Hillandale Rd,,36.01652,-78.93672,,,0
6008,6008,Angier Ave at Beldon Dr,,35.94652,-78.83895,,,0
6011,6011,Duke St at W Knox St,,36.013173,-78.905384,,,0
6012,6012,Erwin Rd at Duke Hospital,,36.008163,-78.937778,,,0
6013,6013,Mordecai St at Morreene Rd,,36.004684,-78.954657,,,0
6014,6014,Roxboro St at First Baptist Church,,35.99632,-78.8962,,,0
6016,6016,Lawson St at Bacon St,,35.97435,-78.884612,,,0
6017,6017,Lakewood Ave at South St,,35.987251,-78.906634,,,0
