stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
f6ae1c85-50e1-46ba-915e-3343efec47eb,1646,"Prosperity/Industrial Park Sbnd","",37.19422,-80.3977,,,0,,,
dbecc34c-416c-4cec-9981-aea1968c31b2,1647,"Industrial Park/Transportation Res Wbnd","",37.1937,-80.40028,,,0,,,
5e9a6786-2754-4ed9-8872-60eda3f4c692,1712,"Research Ctr/Rimrock Nbnd","",37.19611,-80.40394,,,0,,,
67110919-9058-4221-b089-806992a0fd33,1802,"Wal Mart","601",37.16172,-80.42583,,,0,,,
d2a73e9c-f1a8-4ed2-b48e-7206cfd3dcca,2209,"Shoppers Way","",37.16668,-80.42521,,,0,,,
d83c3cee-4728-4848-88a4-c61f318542e7,1801,"NRV Theatre","616",37.1642,-80.4291,,,0,,,
90d2ac4a-4857-4373-8fd7-a6103d59e15e,1800,"New River Valley Mall","611",37.1661,-80.42853,,,0,,,
c73102f1-6414-42e6-baaf-a41d477ca7c3,2202,"Laurel/Sycamore","",37.16236,-80.42093,,,0,,,
5567ef54-fa28-4f59-8db7-b175190da8a7,2203,"Laurel/Peppers Ferry","",37.1641,-80.41985,,,0,,,
474b5110-0a7d-4405-b934-8cc65c79ab42,2204,"DMV on Arbor","",37.1653,-80.41796,,,0,,,
63e92782-94c2-448e-aff3-797457c2b192,2205,"Post Office on Arbor","",37.16759,-80.4175,,,0,,,
e548e4e6-913f-4535-b7fd-9117b4858244,2206,"Arbor/Market","",37.1688,-80.4196,,,0,,,
f7186723-189c-4a59-8c8d-4d8e06aa4385,1631,"Grissom/Nellies Cave Sbnd","162",37.21243,-80.39336,,,0,,,
5634561e-cc67-4f81-a0c9-087293f40bd4,1633,"New Kent/Loudon Wbnd","164",37.20974,-80.3957,,,0,,,
15af91c8-4cd4-412f-97f7-4da917a1ce9e,1629,"Marlington/Grayland Ebnd","160",37.21186,-80.39817,,,0,,,
e6afd65e-58dc-4391-afdf-cda7e6603a03,1630,"Marlington/Emerald Ebnd","161",37.2124,-80.39629,,,0,,,
a825b4e6-589d-4eda-a507-8157f2c1fbcd,1632,"New Kent/Sussex Wbnd","163",37.21144,-80.39375,,,0,,,
32fd593d-e844-4748-906c-0e3a99342f70,2203,"Laurel/Peppers Ferry Nbnd","",37.16405,-80.41979,,,0,,,
378570d6-37fe-4458-808f-b0e09b296922,1801,"NRV Theatre","",37.1642,-80.4291,,,0,,,
a0a1b606-f61e-4c52-8218-295efbd32e98,1800,"New River Valley Mall","",37.1661,-80.4285,,,0,,,
a5934db8-68dd-4a26-b225-e47f9700cac3,2120,"Christiansburg Town Hall","",37.13055,-80.40794,,,0,,,
2d67b54c-131d-48b9-8e81-7beb50fd5c77,2118,"Roanoke/Craig Wbnd","",37.13042,-80.39727,,,0,,,
0d636864-9f73-4355-b4a2-31a77d515e50,2119,"Roanoke/Evans Wbnd","",37.13017,-80.40267,,,0,,,
992edb28-e027-42af-a69a-edb07874822e,2114,"Electric Way/Hubbell Wbnd","",37.13721,-80.37286,,,0,,,
d4351617-7821-4ae4-8814-82735f69f5f4,2117,"Roanoke/East Wbnd","",37.13151,-80.39311,,,0,,,
d1711694-a1ef-4454-87ae-409b3c245937,2200,"Conston/Spradlin Farm Wbnd","",37.15826,-80.42316,,,0,,,
d3b19336-a163-42ab-ad77-cff8a9b2f8a8,2303,"North Franklin/Cambria Nbnd","",37.15116,-80.4145,,,0,,,
8ebebe29-08d0-4f69-8714-3884f21fc033,2116,"Roanoke/Hungate Wbnd","",37.13422,-80.38493,,,0,,,
8ce65506-bc6a-42df-a4eb-46c9e84b0503,2113,"Simmons/Hammes Nbnd","",37.13639,-80.37,,,0,,,
cd78968f-51d8-4e84-870a-819aeac00c9c,2105,"Aquatic Center","",37.13838,-80.41251,,,0,,,
05f530df-23a3-4d40-821a-68d76cfac357,2201,"Farmview/Ridinger Ebnd","",37.15646,-80.42125,,,0,,,
352147c0-40f3-4f9b-8ab1-4c9d76db224a,2115,"Falling Branch Park and Ride","",37.12683,-80.37051,,,0,,,
e08811d6-6816-4002-a3db-8a3568af41bf,1802,"Wal Mart","",37.1616,-80.426,,,0,,,
12c600d3-c84c-4996-b350-852fafcd8859,2209,"Shoppers Way Wbnd","",37.16668,-80.42521,,,0,,,
2038a761-e77d-4053-9d23-0d0aebb2a1c7,2301,"North Franklin/Wades Nbnd","",37.13651,-80.4138,,,0,,,
63865a53-17cc-49d3-a4eb-392e710a2749,2204,"DMV on Arbor Nbnd","",37.1653,-80.41796,,,0,,,
2ac14b53-9d5b-4a36-901b-064420132370,2205,"Post Office on Arbor Nbnd","",37.16759,-80.41745,,,0,,,
e9fdfa41-012b-4bac-b5f3-e8fd4be6c9b5,2202,"Laurel/Sycamore Wbnd","",37.16236,-80.42093,,,0,,,
2f9bef04-10cb-43ce-a5b6-a78063bc7a64,2206,"Arbor/Market Wbnd","",37.16882,-80.41959,,,0,,,
15e9e576-5924-41dc-80de-10e2be6784db,1100,"Newman Library","",37.22854,-80.41976,,,0,,,
93779bcf-4531-4733-8ffb-ca69720bf3d3,1218,"Prices Fork/Old Glade Ebnd","",37.23142,-80.43441,,,0,,,
646a0633-b221-4a44-946e-03b67ab3fc5b,2224,"Somerset/Majestic Ebnd","",37.16006,-80.43514,,,0,,,
504732a9-6cbc-4d3d-9ab5-0c9f5f18ceb8,1710,"Kraft/Research Ctr Ebnd","",37.19896,-80.40543,,,0,,,
17fce227-cd10-4e53-9cf9-031435230234,1116,"Litton Reaves Hall","",37.22247,-80.42348,,,0,,,
f4fa4f27-e9fd-48ca-89bd-5e7369cf6d31,1700,"Rec Fields Sbnd","",37.21484,-80.41835,,,0,,,
6a168a82-848b-4fec-a959-fbdd4e3b2c9b,1705,"Pratt Dr/Andrews Bldg Sbnd","",37.204,-80.41244,,,0,,,
dc22d556-8931-4c7f-85b5-6b229203bb4c,1702,"Pratt/Kraft Ebnd","",37.20109,-80.41074,,,0,,,
8a69d3ff-a7eb-4f81-9086-f4a7a676dacb,1115,"Wright House","",37.22675,-80.42573,,,0,,,
9eb7b937-4966-4c10-96bc-16c84c64cf99,1107,"Hutcheson","",37.22598,-80.42287,,,0,,,
da1bbb6b-46e2-424f-95ff-fa4db8e7256a,1101,"Burruss Hall","",37.22849,-80.42284,,,0,,,
ce02e5ed-c600-4783-83ab-82f703539e74,2222,"Gibson/Nancy Wbnd","",37.15467,-80.43059,,,0,,,
37af5b82-358f-412f-9f1d-ef11ef4ec120,2223,"Berkshire/Windsor Nbnd","",37.1543,-80.4325,,,0,,,
931f9bb0-3c6c-4ac7-86f7-c5587057926e,2215,"Sequoia Circle/New Village Wbnd","",37.16959,-80.44435,,,0,,,
7a26f11a-d7f9-4e60-8de8-75b654363622,2213,"Meadow/Walters Wbnd","",37.16902,-80.44061,,,0,,,
e42e94fc-a98c-4246-8438-7696177d6623,2214,"400 Walters Wbnd","",37.16663,-80.4418,,,0,,,
01f23811-0759-476f-b1fd-252f4f91ee06,2219,"Sleepy Hollow/Tarrytown Sbnd","",37.15075,-80.42818,,,0,,,
b68421f9-95cf-4de0-a24a-edbf7c913b66,2220,"Providence/Cambria Nbnd","",37.1513,-80.42418,,,0,,,
c01c7256-d65a-45d3-82e6-954a60fa71f3,2221,"Cambria/Henley Wbnd","",37.15229,-80.42844,,,0,,,
f1c8208d-0091-4cfc-a005-b3ebf8016a10,2218,"Berkshire/Gibson Sbnd","",37.15378,-80.43159,,,0,,,
4be9c676-fc0f-4a79-96f0-9e91287bd495,2216,"New Village/Tula Circle Sbnd","",37.16584,-80.44585,,,0,,,
c8e44756-38cd-4e97-a079-aa41896a22c8,2217,"Majestic/Kays Dr Sbnd","",37.15861,-80.43491,,,0,,,
75473541-6105-4b21-92af-67af7abae7ab,2211,"Stafford/Quinn W Stewart Blvd Nbnd","",37.16571,-80.43604,,,0,,,
5006903c-a613-4473-8cf4-f79c8432f867,2212,"Meadow/Stafford Wbnd","",37.16891,-80.43747,,,0,,,
2966aa55-ad3c-4ece-ba0b-38c5b8a145f6,2225,"Crescent/Walnut Ebnd","",37.16176,-80.44459,,,0,,,
a4cb73f7-6970-4778-a7b4-7fc06350df38,2100,"Montgomery County Govt Center","",37.13143,-80.39332,,,0,,,
3f6b5415-5f68-485d-9e40-197ad4219149,2101,"Republic/Salem Nbnd","",37.1372,-80.3962,,,0,,,
e16acd6e-8953-4333-9684-8b41d0c3f07d,2104,"Depot/Cambria Wbnd","",37.14126,-80.40401,,,0,,,
1a8468e7-7c4c-4898-a0ea-232868466fd1,2112,"Recreation Center","",37.15034,-80.41492,,,0,,,
9f810ad7-c629-4ff9-9863-414a81ca0546,2108,"Depot/New Wbnd","",37.13081,-80.41461,,,0,,,
f941a6ab-543c-43cf-88aa-e43105a55587,2111,"Roanoke/Evans Ebnd","",37.13015,-80.40209,,,0,,,
4cb37511-395a-44f6-a340-f87c7ab59f7d,2131,"Roanoke/Roberts Ebnd","",37.13038,-80.39774,,,0,,,
19cd4249-5d94-468f-a48b-36a7daddee7d,2302,"North Franklin/Wades Sbnd","",37.13633,-80.41396,,,0,,,
7885558d-5764-4912-bc5c-609eb5f9d1fa,2109,"W Main/Dunkley Ebnd","",37.1283,-80.4106,,,0,,,
394353ac-4e96-421d-81e5-2f5f360b50b6,2110,"Montgomery County Courthouse","",37.13073,-80.40774,,,0,,,
bc8fcd38-0977-4c56-a77f-746eb8ac19d0,2144,"Hickory/W. Main Sbnd","",37.12244,-80.41732,,,0,,,
f570bc2a-2af2-48c2-9203-f7989cbad0e6,2128,"Oak Tree/Patricks Way Wbnd","",37.14846,-80.4163,,,0,,,
9de8fd02-0b6e-4742-8748-bd8e747e1fa9,2151,"Oaktree/Providence Way Wbnd","",37.14774,-80.42318,,,0,,,
55c2ce69-10cc-4316-b503-68134671b392,2129,"Oak Tree/Gold Leaf Wbnd","",37.1468,-80.42503,,,0,,,
dbbd323a-2be5-494d-b50c-f90c29362e82,2130,"Independence/Freedom Ebnd","",37.14428,-80.42385,,,0,,,
9d66e486-b069-4bab-921a-4be9c11367b5,2150,"Wades/N. Franklin Wbnd","",37.13611,-80.41436,,,0,,,
91f30f72-05c3-48b3-a53e-b5c67a850765,2148,"Clearview/Kamran Sbnd","",37.13274,-80.42048,,,0,,,
839b3aa0-d498-48c4-8d30-b81abe7f1593,2146,"Clearview/Williams Sbnd","",37.12992,-80.41947,,,0,,,
639db24d-3ccb-4ca1-8f94-d9dbbcbb182b,2132,"Northgate Plaza/Cambria","",37.15199,-80.41263,,,0,,,
7939bd2f-dada-4ef7-b231-1bbbce8ee087,1626,"Main/Clay Nbnd","",37.22676,-80.41118,,,0,,,
69d0fcfa-ba0f-4d3d-9462-06d11a78307c,2142,"Hickory/2nd Wbnd","",37.12055,-80.41518,,,0,,,
18f96df6-28cf-4468-b008-77be1fc97fa3,2140,"Carson/Mountainview Ebnd","",37.11918,-80.41359,,,0,,,
0da37247-c16d-4ce9-bc17-b637bd2adbd0,2138,"Highview/Mountainview Nbnd","",37.12224,-80.41146,,,0,,,
8de6196e-abb0-4e88-b8fe-e0af7d4c0f85,1113,"Squires Wbnd","",37.22977,-80.4191,,,0,,,
87ea025e-2bb7-4d0c-8bca-a3c397c36e25,1103,"West Campus/Perry Nbnd","",37.2289,-80.42745,,,0,,,
2b35093d-b4a4-4d76-a91e-d11dec2d0b9e,1200,"Prices Fork/Old Glade Wbnd","",37.23149,-80.43459,,,0,,,
74efb5b9-aa3e-4c14-b7d5-d117dceb6b40,2121,"Gateway Plaza North","",37.13368,-80.37846,,,0,,,
4486c32f-4d7c-4ff8-b70c-3b0c2ba78f24,2136,"Phlegar/2nd Nbnd","",37.12501,-80.40947,,,0,,,
c651c50c-7c4d-4dff-9451-06275373a49a,2134,"1st/Hickok Ebnd","",37.12799,-80.40902,,,0,,,
458f9594-cce2-4b2e-be14-f5f67715d133,2137,"Highview/Mountainview Sbnd","",37.12221,-80.41148,,,0,,,
214707f1-a239-449c-84df-94811d90cbe3,2139,"Carson/Mountainview Wbnd","",37.11915,-80.41357,,,0,,,
fbcc14d7-e4b7-483f-a2ca-60c5df5c420f,2141,"Hickory/2nd Ebnd","",37.12057,-80.41516,,,0,,,
15e2a9f5-c18c-48c7-aa89-6570b39116a8,2143,"Hickory/W. Main Nbnd","",37.12245,-80.4173,,,0,,,
6203e72c-13ef-4655-9e00-cc0f9e55ba5e,2145,"Clearview/Williams Nbnd","",37.12993,-80.41943,,,0,,,
e69f1718-a603-4f37-860b-368c8bba34e7,2133,"1st/Hickok Wbnd","",37.12797,-80.40903,,,0,,,
17fdee67-007f-41c4-9e37-a0a2d461d323,2135,"Phlegar/2nd Sbnd","",37.125,-80.40952,,,0,,,
909a25d5-8093-454e-94ef-10bf3bfe6de8,1601,"Blacksburg Municipal Building","",37.22761,-80.4121,,,0,,,
f76f7e0f-d8cb-4695-af7a-c34f5c060281,2147,"Clearview/Kamran Nbnd","",37.13276,-80.42046,,,0,,,
e0c7d8ed-e39e-44e0-bbe4-2fecb5fac2f4,2149,"Wades/N. Franklin Ebnd","",37.13612,-80.41433,,,0,,,
f433f6ad-e7b9-4639-8403-2bd5f1f270f3,2137,"Highview/Mountainview Sbnd","",37.12221,-80.41148,,,0,,,
5579fae5-0138-4ba8-ad59-5bf671c0e6ec,2139,"Carson/Mountainview Wbnd","",37.11915,-80.41357,,,0,,,
a44bf165-6b58-4e4b-9888-8168d62d29f9,2141,"Hickory/2nd Ebnd","",37.12057,-80.41516,,,0,,,
178a0e8b-e12d-427a-9416-2d2bd27745ed,2143,"Hickory/W. Main Nbnd","",37.12245,-80.4173,,,0,,,
8d423e57-213e-44f5-bef5-c6a04b71a9be,2145,"Clearview/Williams Nbnd","",37.12993,-80.41943,,,0,,,
a843f7f7-feb0-45e9-96f0-1d7e44793547,2128,"Oak Tree/Patricks Way Wbnd","",37.14846,-80.4163,,,0,,,
908fee56-576c-41b3-b775-19f476aef1b2,2151,"Oaktree/Providence Way Wbnd","",37.14774,-80.42318,,,0,,,
bb5c8b1b-3200-4dcc-9d9f-b415f203b349,2129,"Oak Tree/Gold Leaf Wbnd","",37.1468,-80.42503,,,0,,,
b3224630-b95a-4c2d-b57d-7933cf841443,2130,"Independence/Freedom Ebnd","",37.14428,-80.42385,,,0,,,
8fa63999-f64a-46c1-8c4e-8ad207434392,1115,"Wright House","",37.22675,-80.42573,,,0,,,
e3628df3-31d5-4ae5-8d1a-5f9fd2496f75,1116,"Litton Reaves Hall","",37.22247,-80.42348,,,0,,,
3cc5615c-4b1a-42c2-af07-d15b2eb47d0f,1107,"Hutcheson","",37.22598,-80.42287,,,0,,,
d5411c4a-9697-4220-943f-ac47c2709e72,1100,"Newman Library","",37.22854,-80.41976,,,0,,,
0cc7648a-6480-4255-838b-d006a9ad2125,1218,"Prices Fork/Old Glade Ebnd","",37.23142,-80.43441,,,0,,,
75150c70-e4e4-4e8b-a45d-0e8755721075,2121,"Gateway Plaza North","",37.13368,-80.37846,,,0,,,
85a7862b-2092-486c-8eb1-568ef91e1d6f,2117,"Roanoke/East Wbnd","",37.13151,-80.39311,,,0,,,
5b2fc9ea-96a9-4107-ab5f-de6da015746c,2118,"Roanoke/Craig Wbnd","",37.13042,-80.39727,,,0,,,
317f9638-ecd3-4356-965c-d9beb89475c9,2120,"Christiansburg Town Hall","",37.13055,-80.40794,,,0,,,
cb62a3cb-c4b4-4479-8422-f28ab018cb85,2133,"1st/Hickok Wbnd","",37.12797,-80.40903,,,0,,,
55e3c56d-4ed8-4850-8c2f-7b3bcdc885e0,2135,"Phlegar/2nd Sbnd","",37.125,-80.40952,,,0,,,
f60dba55-450e-489d-aaf1-f13327fa3c6d,2114,"Electric Way/Hubbell Wbnd","",37.13721,-80.37286,,,0,,,
ad0418f1-e5ce-431c-be9a-f2e7cd12a9c6,1601,"Blacksburg Municipal Building","",37.22761,-80.4121,,,0,,,
402f61d1-8b48-40e3-b870-ecc7f3087190,2132,"Northgate Plaza/Cambria","",37.15199,-80.41263,,,0,,,
c3e8808a-0920-442b-970f-291b7176d83e,2147,"Clearview/Kamran Nbnd","",37.13276,-80.42046,,,0,,,
3dc19cee-8067-4d09-bcce-21ba6dd41b35,2149,"Wades/N. Franklin Ebnd","",37.13612,-80.41433,,,0,,,
7d40eb84-771c-46e7-a7a2-50c33aabb09a,2204,"DMV on Arbor Nbnd","",37.1653,-80.41796,,,0,,,
5fa151bc-5795-440b-a8ce-204f26fc2818,2205,"Post Office on Arbor Nbnd","",37.16759,-80.41745,,,0,,,
73662e77-fcb7-4204-81d3-f49231106c4b,1800,"New River Valley Mall","",37.1661,-80.4285,,,0,,,
cb5b0974-5cb7-43bf-a6fd-a42fec20af7b,2116,"Roanoke/Hungate Wbnd","",37.13422,-80.38493,,,0,,,
b8849bfe-4a9c-49a6-979b-9d54367863cc,2119,"Roanoke/Evans Wbnd","",37.13017,-80.40267,,,0,,,
6f7f183a-d307-43f9-a0c6-f4f872c0a02a,2209,"Shoppers Way Wbnd","",37.16668,-80.42521,,,0,,,
01b86256-a368-436b-9eea-3ba4725e5b98,2200,"Conston/Spradlin Farm Wbnd","",37.15826,-80.42316,,,0,,,
15b8ef83-301d-46b6-97ec-d8172ea51f1a,1802,"Wal Mart","",37.1616,-80.426,,,0,,,
e3322603-bfbe-4185-adde-3ba0876b4b01,2201,"Farmview/Ridinger Ebnd","",37.15646,-80.42125,,,0,,,
a5b5cfe9-9537-4a43-89fb-b3226702a51e,2303,"North Franklin/Cambria Nbnd","",37.15116,-80.4145,,,0,,,
5c4f6321-ca81-47f3-b8f8-16e03ee0cc52,2203,"Laurel/Peppers Ferry Nbnd","",37.16405,-80.41979,,,0,,,
31f8f45e-9460-462b-95b0-5144b51b8983,2113,"Simmons/Hammes Nbnd","",37.13639,-80.37,,,0,,,
306a7ee6-a77e-4dbc-83a1-2da5acb24ce3,1801,"NRV Theatre","",37.1642,-80.4291,,,0,,,
7438145e-82fc-4d00-a65c-1351c569b44b,2115,"Falling Branch Park and Ride","",37.12683,-80.37051,,,0,,,
026fb944-2f34-44d1-bed9-a238278fd6ad,2105,"Aquatic Center","",37.13838,-80.41251,,,0,,,
41595f3c-a9e3-4a46-820d-55de3214fb57,2202,"Laurel/Sycamore Wbnd","",37.16236,-80.42093,,,0,,,
970cffe3-bb1c-49ca-9fc4-15eea1fb0d1d,2301,"North Franklin/Wades Nbnd","",37.13651,-80.4138,,,0,,,
8ef9117e-1a47-41e3-8278-ad947526b327,2206,"Arbor/Market Wbnd","",37.16882,-80.41959,,,0,,,
2ae2e5b8-77d7-402a-b1f9-8a093533324a,2101,"Republic/Salem Nbnd","",37.1372,-80.3962,,,0,,,
a097aefc-7502-4f7d-b0a1-8a896bb81a89,2104,"Depot/Cambria Wbnd","",37.14126,-80.40401,,,0,,,
9bf66771-95a3-42ac-bd6e-2d25ffb81483,2110,"Montgomery County Courthouse","",37.13073,-80.40774,,,0,,,
e87f31ba-c8e2-4edf-99df-4868f1a0116c,2109,"W Main/Dunkley Ebnd","",37.1283,-80.4106,,,0,,,
8ac8dcf5-9542-40b7-8402-89ea9e97282d,2112,"Recreation Center","",37.15034,-80.41492,,,0,,,
c1968049-806b-4ae5-8aae-7f03e8d42036,2108,"Depot/New Wbnd","",37.13081,-80.41461,,,0,,,
6e286f73-4d6d-4c15-9f1e-243766b058e7,2302,"North Franklin/Wades Sbnd","",37.13633,-80.41396,,,0,,,
392d24d7-3cf6-463f-82fd-e153813bc7ec,2111,"Roanoke/Evans Ebnd","",37.13015,-80.40209,,,0,,,
13579243-8177-4d1b-b077-15f0fa4081d0,2100,"Montgomery County Govt Center","",37.13143,-80.39332,,,0,,,
b50be089-6f81-42d2-aea5-dc440a1072a3,2131,"Roanoke/Roberts Ebnd","",37.13038,-80.39774,,,0,,,
f54cd2dc-e4b4-4875-9395-c8c332d26c5e,2144,"Hickory/W. Main Sbnd","",37.12244,-80.41732,,,0,,,
31c47d3a-016f-4a1f-b89b-fb6ec233e1a2,2150,"Wades/N. Franklin Wbnd","",37.13611,-80.41436,,,0,,,
8d8d85da-2cec-41db-ad99-e1d02b6f65e5,2148,"Clearview/Kamran Sbnd","",37.13274,-80.42048,,,0,,,
8c2fadf9-610b-45b5-a6d7-2e64e9222386,2146,"Clearview/Williams Sbnd","",37.12992,-80.41947,,,0,,,
7745a82f-d5bd-479c-ab57-7f59902ce63f,1626,"Main/Clay Nbnd","",37.22676,-80.41118,,,0,,,
40109c33-a657-4eb9-af32-7bfd4f0f43fc,2142,"Hickory/2nd Wbnd","",37.12055,-80.41518,,,0,,,
9758ca90-2bec-4e82-9c24-b393bcc968da,2140,"Carson/Mountainview Ebnd","",37.11918,-80.41359,,,0,,,
eda09e71-96ba-459c-af2f-68e8662d61b2,2138,"Highview/Mountainview Nbnd","",37.12224,-80.41146,,,0,,,
b55b505f-3914-46dd-839a-6f4b85e78902,1113,"Squires Wbnd","",37.22977,-80.4191,,,0,,,
29b283c5-37fe-41b4-8779-c657d0350321,1103,"West Campus/Perry Nbnd","",37.2289,-80.42745,,,0,,,
c3180d91-b092-4b9f-ac0e-53a5b8c614ef,1200,"Prices Fork/Old Glade Wbnd","",37.23149,-80.43459,,,0,,,
4bb094ee-f5f8-47d7-a3a5-4cdc1b3f86bc,2136,"Phlegar/2nd Nbnd","",37.12501,-80.40947,,,0,,,
674a20d8-1006-4633-a737-03080f3b319f,2134,"1st/Hickok Ebnd","",37.12799,-80.40902,,,0,,,
113f7558-20cf-4c9a-93d5-0a7f8e6de7b1,2211,"Stafford/Quinn W Stewart Blvd Nbnd","",37.16571,-80.43604,,,0,,,
4b62b3de-597e-4e40-9aa4-3354df29904d,1710,"Kraft/Research Ctr Ebnd","",37.19896,-80.40543,,,0,,,
7d6c678e-f8f8-4436-95f2-79ea11ce1957,2212,"Meadow/Stafford Wbnd","",37.16891,-80.43747,,,0,,,
973d76e3-9e31-4dcd-9f11-82276548c7ca,2213,"Meadow/Walters Wbnd","",37.16902,-80.44061,,,0,,,
7a5a0b6b-2f9b-4488-acc0-2852acc2d2d9,2214,"400 Walters Wbnd","",37.16663,-80.4418,,,0,,,
a5329def-1f9f-4de2-bd4c-2f9dc2464a35,2215,"Sequoia Circle/New Village Wbnd","",37.16959,-80.44435,,,0,,,
6031ffbf-86bc-49fb-8027-f1bc18402274,2217,"Majestic/Kays Dr Sbnd","",37.15861,-80.43491,,,0,,,
f6c8ec1f-e0b1-4920-9364-7537f8066114,2218,"Berkshire/Gibson Sbnd","",37.15378,-80.43159,,,0,,,
e2083514-fd41-4185-9864-70d278d3585c,2219,"Sleepy Hollow/Tarrytown Sbnd","",37.15075,-80.42818,,,0,,,
0edd3cce-b453-4e89-8914-5a2e341daef8,2220,"Providence/Cambria Nbnd","",37.1513,-80.42418,,,0,,,
187f65e4-240f-48bc-b3e3-6cbefafe1b42,2221,"Cambria/Henley Wbnd","",37.15229,-80.42844,,,0,,,
8bb3da2b-1ea2-4a38-8c98-16d203583b25,2222,"Gibson/Nancy Wbnd","",37.15467,-80.43059,,,0,,,
4bb19015-071f-44c6-96af-0fe8c8234553,2223,"Berkshire/Windsor Nbnd","",37.1543,-80.4325,,,0,,,
aae8b799-59b4-4529-8817-b8c8e378702b,2224,"Somerset/Majestic Ebnd","",37.16006,-80.43514,,,0,,,
b68442f1-c144-496c-9b38-fe996cd74732,1101,"Burruss Hall","",37.22849,-80.42284,,,0,,,
76be89e4-428a-4629-b2bb-05d6a1e7ad0a,1700,"Rec Fields Sbnd","",37.21484,-80.41835,,,0,,,
d803fee7-3ff7-4474-a52f-5736fdd53bed,1705,"Pratt Dr/Andrews Bldg Sbnd","",37.204,-80.41244,,,0,,,
87b75166-462e-4ee4-807b-579fee2b090e,1702,"Pratt/Kraft Ebnd","",37.20109,-80.41074,,,0,,,
75660c53-7160-46f8-936b-708a79b36790,2216,"New Village/Tula Circle Sbnd","",37.16584,-80.44585,,,0,,,
e7bf9a52-5f37-4575-a969-4d47e9e0d159,2225,"Crescent/Walnut Ebnd","",37.16176,-80.44459,,,0,,,
