shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
acee7571-ce4d-4e4f-9635-743aa2590d9c,37.23162,-80.41615,54,6039.25
fa3aa891-9c84-4f0e-8ca0-98379291938f,37.23146,-80.42966,10,1052.01
3c0c60ac-f8ef-450a-86dc-1313cdf03b2e,37.20898,-80.39606,43,4794.1
1754e766-6ac2-41d3-a92f-b8b339e3c513,37.22288,-80.4286,61,4295.1
210a31f9-865b-46c5-b8f4-5497279b8a45,37.23068,-80.41535,42,7327.22
5e5848db-4521-4c68-a07c-f933db61feba,37.25634,-80.41063,21,3462.62
1e9c74bf-1e21-42ca-aec4-1cd739aab59b,37.16552,-80.42462,43,10311.66
ba3e8b63-7da1-48b6-ad74-8156f78c0164,37.22767,-80.41792,52,7552.92
5e5848db-4521-4c68-a07c-f933db61feba,37.22977,-80.4191,43,8517.63
fa3aa891-9c84-4f0e-8ca0-98379291938f,37.22718,-80.44006,60,6564.98
fa3aa891-9c84-4f0e-8ca0-98379291938f,37.22679,-80.44054,59,6504.58
fa3aa891-9c84-4f0e-8ca0-98379291938f,37.22802,-80.43948,19,2079.43
fa3aa891-9c84-4f0e-8ca0-98379291938f,37.22726,-80.44014,20,2182.58
ba3e8b63-7da1-48b6-ad74-8156f78c0164,37.2438,-80.42802,22,2930.93
ba3e8b63-7da1-48b6-ad74-8156f78c0164,37.24298,-80.42967,24,3108.34
ba3e8b63-7da1-48b6-ad74-8156f78c0164,37.22775,-80.41883,53,7634.14
1e9c74bf-1e21-42ca-aec4-1cd739aab59b,37.23064,-80.41533,115,22085.91
1e9c74bf-1e21-42ca-aec4-1cd739aab59b,37.23064,-80.41533,2,411.24
1e9c74bf-1e21-42ca-aec4-1cd739aab59b,37.21914,-80.40273,5,2107.74
ec0cfac2-948b-4f86-89a7-99139111ce80,37.21467,-80.45312,3,239.02
952775d8-f891-4f0e-9679-0258213d2df7,37.22247,-80.42347,33,5023.7
210a31f9-865b-46c5-b8f4-5497279b8a45,37.22235,-80.40636,36,6107.68
210a31f9-865b-46c5-b8f4-5497279b8a45,37.22392,-80.40808,37,6338.74
acee7571-ce4d-4e4f-9635-743aa2590d9c,37.23751,-80.42081,45,5206.08
e8fcee62-8ce7-4cc4-95a8-6b6a185f2562,37.23975,-80.42244,18,2405.13
e8fcee62-8ce7-4cc4-95a8-6b6a185f2562,37.24328,-80.422,20,2800.99
1e9c74bf-1e21-42ca-aec4-1cd739aab59b,37.16329,-80.42747,39,9942.16
658ea407-c1e7-497a-8c48-c756f87cda87,37.23172,-80.43367,15,1435.21
c6486790-7229-4c5c-917c-1dd724202c6e,37.2278,-80.43964,22,2521.68
d0ed6937-5f69-4f35-a322-c9d301acda39,37.24153,-80.41831,50,6500.96
d0ed6937-5f69-4f35-a322-c9d301acda39,37.24016,-80.41929,51,6676.15
658ea407-c1e7-497a-8c48-c756f87cda87,37.23139,-80.43092,79,16171.68
658ea407-c1e7-497a-8c48-c756f87cda87,37.23133,-80.42965,81,16285.14
658ea407-c1e7-497a-8c48-c756f87cda87,37.2316,-80.42843,82,16397.19
658ea407-c1e7-497a-8c48-c756f87cda87,37.2327,-80.42444,84,16834.22
1e9c74bf-1e21-42ca-aec4-1cd739aab59b,37.16271,-80.41998,76,13137.54
1e9c74bf-1e21-42ca-aec4-1cd739aab59b,37.16642,-80.42376,68,12264.69
1e9c74bf-1e21-42ca-aec4-1cd739aab59b,37.1662,-80.42459,67,12187.36
257f44ff-e88d-4de9-8243-5d60cfc37218,37.21856,-80.45369,38,4212.92
210a31f9-865b-46c5-b8f4-5497279b8a45,37.22218,-80.40617,10,1644.11
210a31f9-865b-46c5-b8f4-5497279b8a45,37.21957,-80.40324,12,2034.46
c6486790-7229-4c5c-917c-1dd724202c6e,37.22694,-80.42454,7,643.83
3613f8fa-ff9b-42b7-9837-0240c9dbca32,37.19679,-80.40028,128,13808.39
2f26405a-cad2-44df-825d-ebe1ccc9c460,37.22902,-80.42204,4,311.15
2f26405a-cad2-44df-825d-ebe1ccc9c460,37.22769,-80.42409,6,544.82
fa3aa891-9c84-4f0e-8ca0-98379291938f,37.22966,-80.42085,0,0
fa3aa891-9c84-4f0e-8ca0-98379291938f,37.2305,-80.42097,1,93.21
fa3aa891-9c84-4f0e-8ca0-98379291938f,37.23205,-80.4227,3,324.17
1e9c74bf-1e21-42ca-aec4-1cd739aab59b,37.16769,-80.42789,48,10731.47
c6486790-7229-4c5c-917c-1dd724202c6e,37.23163,-80.41614,89,10830.12
141f034d-3099-4642-8672-02c9337c4674,37.23435,-80.43321,20,2456.96
141f034d-3099-4642-8672-02c9337c4674,37.23159,-80.43291,22,2773.68
9aa3a41b-afa7-486e-ad7b-9efced0b3333,37.2244,-80.4244,14,939.8
1e9c74bf-1e21-42ca-aec4-1cd739aab59b,37.16656,-80.42944,52,10942.53
5e0e3cd6-48e9-42e6-a8ad-9cf64736bb39,37.24511,-80.42473,30,3514.45
3c0c60ac-f8ef-450a-86dc-1313cdf03b2e,37.2017,-80.41171,88,9933.74
9aa3a41b-afa7-486e-ad7b-9efced0b3333,37.22589,-80.4243,63,5587.98
952775d8-f891-4f0e-9679-0258213d2df7,37.2212,-80.42228,35,5255.38
12e46954-ebdd-4797-8bab-4171b6be3863,37.23777,-80.40588,27,2922.73
12e46954-ebdd-4797-8bab-4171b6be3863,37.23857,-80.40427,28,3091.01
18198cf5-0f58-4aaf-9923-bc1d1a8546ce,37.17481,-80.41969,34,8306.58
18198cf5-0f58-4aaf-9923-bc1d1a8546ce,37.17305,-80.42049,35,8514.87
3613f8fa-ff9b-42b7-9837-0240c9dbca32,37.20427,-80.40992,152,16545.4
5e0e3cd6-48e9-42e6-a8ad-9cf64736bb39,37.24207,-80.43428,24,2590.76
18198cf5-0f58-4aaf-9923-bc1d1a8546ce,37.16793,-80.42205,36,9100.65
18198cf5-0f58-4aaf-9923-bc1d1a8546ce,37.1662,-80.42302,37,9310.78
18198cf5-0f58-4aaf-9923-bc1d1a8546ce,37.16549,-80.42335,38,9394.94
3c0c60ac-f8ef-450a-86dc-1313cdf03b2e,37.20199,-80.39948,24,3037.2
18198cf5-0f58-4aaf-9923-bc1d1a8546ce,37.16549,-80.42335,82,13047.59
18198cf5-0f58-4aaf-9923-bc1d1a8546ce,37.16449,-80.42355,83,13160.05
18198cf5-0f58-4aaf-9923-bc1d1a8546ce,37.16364,-80.4236,84,13255.56
e85512ef-e779-4056-b481-9ff43d4ce0a7,37.22942,-80.42138,3,188.73
18198cf5-0f58-4aaf-9923-bc1d1a8546ce,37.16745,-80.42892,61,11455.78
18198cf5-0f58-4aaf-9923-bc1d1a8546ce,37.16732,-80.4292,62,11483.81
18198cf5-0f58-4aaf-9923-bc1d1a8546ce,37.16704,-80.42934,63,11517.49
18198cf5-0f58-4aaf-9923-bc1d1a8546ce,37.16656,-80.42944,64,11571.47
18198cf5-0f58-4aaf-9923-bc1d1a8546ce,37.16579,-80.42957,65,11658.08
18198cf5-0f58-4aaf-9923-bc1d1a8546ce,37.16492,-80.42967,66,11755.48
3613f8fa-ff9b-42b7-9837-0240c9dbca32,37.19174,-80.40369,76,8273.19
9aa3a41b-afa7-486e-ad7b-9efced0b3333,37.22232,-80.42816,21,1950.2
257f44ff-e88d-4de9-8243-5d60cfc37218,37.2285,-80.42286,5,407.11
5e5848db-4521-4c68-a07c-f933db61feba,37.2495,-80.41262,27,5834.76
5e5848db-4521-4c68-a07c-f933db61feba,37.24598,-80.41511,28,6283.14
ec0cfac2-948b-4f86-89a7-99139111ce80,37.21708,-80.44701,20,2006.96
ec0cfac2-948b-4f86-89a7-99139111ce80,37.21727,-80.44756,21,2060.05
1754e766-6ac2-41d3-a92f-b8b339e3c513,37.22116,-80.42709,22,1792.02
658ea407-c1e7-497a-8c48-c756f87cda87,37.1883,-80.40739,39,8074.87
658ea407-c1e7-497a-8c48-c756f87cda87,37.18886,-80.40739,40,8137.17
658ea407-c1e7-497a-8c48-c756f87cda87,37.18939,-80.40747,41,8196.36
5e0e3cd6-48e9-42e6-a8ad-9cf64736bb39,37.24234,-80.43291,25,2716.03
5e0e3cd6-48e9-42e6-a8ad-9cf64736bb39,37.24274,-80.43064,26,2921.3
c6486790-7229-4c5c-917c-1dd724202c6e,37.2317,-80.43289,16,1754.14
5e5848db-4521-4c68-a07c-f933db61feba,37.24327,-80.4171,29,6631.95
af28b4ce-a18f-46a6-8adc-f78736cff55d,37.22565,-80.40997,6,1133.39
a3e0a9ca-519e-46bb-8d72-849b8761e92e,37.2461,-80.42196,37,4268.39
a3e0a9ca-519e-46bb-8d72-849b8761e92e,37.2396,-80.42242,42,5009.55
e0e834d0-f9b1-4b73-9cee-db87a6d4c80d,37.21714,-80.44715,48,5123.78
a3e0a9ca-519e-46bb-8d72-849b8761e92e,37.23323,-80.41813,51,5865.07
e85512ef-e779-4056-b481-9ff43d4ce0a7,37.2226,-80.42023,19,1636.31
e85512ef-e779-4056-b481-9ff43d4ce0a7,37.22729,-80.42436,9,545.47
e85512ef-e779-4056-b481-9ff43d4ce0a7,37.2265,-80.42513,11,659.64
e85512ef-e779-4056-b481-9ff43d4ce0a7,37.22487,-80.4248,13,876.89
e85512ef-e779-4056-b481-9ff43d4ce0a7,37.22441,-80.42439,14,939.49
a3e0a9ca-519e-46bb-8d72-849b8761e92e,37.23992,-80.41947,17,1822.99
4080f024-0d3a-41a9-a896-09caaae627dc,37.2285,-80.42286,5,410.65
4080f024-0d3a-41a9-a896-09caaae627dc,37.22247,-80.42347,13,1226.53
4080f024-0d3a-41a9-a896-09caaae627dc,37.22048,-80.42543,15,1648.37
18198cf5-0f58-4aaf-9923-bc1d1a8546ce,37.16236,-80.42093,87,13674.62
18198cf5-0f58-4aaf-9923-bc1d1a8546ce,37.16271,-80.41998,88,13766.48
5e0e3cd6-48e9-42e6-a8ad-9cf64736bb39,37.23962,-80.42243,38,4522.94
c6486790-7229-4c5c-917c-1dd724202c6e,37.22961,-80.43781,20,2261.62
257f44ff-e88d-4de9-8243-5d60cfc37218,37.23149,-80.43459,20,1904.28
257f44ff-e88d-4de9-8243-5d60cfc37218,37.22961,-80.43781,22,2258.11
c6486790-7229-4c5c-917c-1dd724202c6e,37.22939,-80.42063,2,176.43
c6486790-7229-4c5c-917c-1dd724202c6e,37.22735,-80.44008,23,2585.4
c6486790-7229-4c5c-917c-1dd724202c6e,37.21592,-80.45347,40,4518.08
c6486790-7229-4c5c-917c-1dd724202c6e,37.23146,-80.42962,14,1462.44
c6486790-7229-4c5c-917c-1dd724202c6e,37.23143,-80.43024,15,1517.86
c6486790-7229-4c5c-917c-1dd724202c6e,37.21455,-80.45304,42,4675.01
c6486790-7229-4c5c-917c-1dd724202c6e,37.21422,-80.45269,43,4723.27
4080f024-0d3a-41a9-a896-09caaae627dc,37.22946,-80.42108,3,218.51
4080f024-0d3a-41a9-a896-09caaae627dc,37.22939,-80.42142,4,249.4
4080f024-0d3a-41a9-a896-09caaae627dc,37.22768,-80.42406,6,550.73
4080f024-0d3a-41a9-a896-09caaae627dc,37.22692,-80.42455,7,645.73
4080f024-0d3a-41a9-a896-09caaae627dc,37.22469,-80.42467,11,955.77
fa3aa891-9c84-4f0e-8ca0-98379291938f,37.21719,-80.44864,45,4802.51
d0ed6937-5f69-4f35-a322-c9d301acda39,37.2491,-80.41291,24,3053.09
d0ed6937-5f69-4f35-a322-c9d301acda39,37.25099,-80.4116,25,3293.19
3613f8fa-ff9b-42b7-9837-0240c9dbca32,37.22141,-80.41949,16,1786.47
e85512ef-e779-4056-b481-9ff43d4ce0a7,37.22097,-80.42277,16,1347.3
e85512ef-e779-4056-b481-9ff43d4ce0a7,37.20916,-80.41677,62,7781.31
c6486790-7229-4c5c-917c-1dd724202c6e,37.23132,-80.42965,79,9374.06
9ebf0ac6-57df-4292-bc19-1c03bde7f182,37.24153,-80.41831,30,3902.79
210a31f9-865b-46c5-b8f4-5497279b8a45,37.20996,-80.39565,21,3722.81
141f034d-3099-4642-8672-02c9337c4674,37.22947,-80.42104,2,158.47
141f034d-3099-4642-8672-02c9337c4674,37.22944,-80.42133,3,183.62
141f034d-3099-4642-8672-02c9337c4674,37.22768,-80.42409,5,496.82
12e46954-ebdd-4797-8bab-4171b6be3863,37.24146,-80.399,31,3657.03
12e46954-ebdd-4797-8bab-4171b6be3863,37.23924,-80.39818,35,3944.41
12e46954-ebdd-4797-8bab-4171b6be3863,37.24041,-80.40059,40,4413.76
12e46954-ebdd-4797-8bab-4171b6be3863,37.23919,-80.40305,41,4670.19
658ea407-c1e7-497a-8c48-c756f87cda87,37.18973,-80.40884,43,8341.52
c6486790-7229-4c5c-917c-1dd724202c6e,37.21511,-80.45331,41,4609.23
e85512ef-e779-4056-b481-9ff43d4ce0a7,37.22313,-80.41948,72,9407.76
e85512ef-e779-4056-b481-9ff43d4ce0a7,37.22505,-80.41673,73,9731.84
e85512ef-e779-4056-b481-9ff43d4ce0a7,37.22854,-80.41976,80,10347.25
3613f8fa-ff9b-42b7-9837-0240c9dbca32,37.20494,-80.40986,151,16471.3
af28b4ce-a18f-46a6-8adc-f78736cff55d,37.22094,-80.40477,56,10123.91
e0e834d0-f9b1-4b73-9cee-db87a6d4c80d,37.22268,-80.45008,57,5908.64
e0e834d0-f9b1-4b73-9cee-db87a6d4c80d,37.22267,-80.45007,28,3264.48
e0e834d0-f9b1-4b73-9cee-db87a6d4c80d,37.21497,-80.44446,40,4374.13
1754e766-6ac2-41d3-a92f-b8b339e3c513,37.22478,-80.43468,37,2800.49
1754e766-6ac2-41d3-a92f-b8b339e3c513,37.22478,-80.43468,49,3518.88
1754e766-6ac2-41d3-a92f-b8b339e3c513,37.22494,-80.43587,39,2907.9
1754e766-6ac2-41d3-a92f-b8b339e3c513,37.22585,-80.43667,41,3034.22
658ea407-c1e7-497a-8c48-c756f87cda87,37.2285,-80.42286,0,0
658ea407-c1e7-497a-8c48-c756f87cda87,37.18542,-80.40847,51,9040.71
658ea407-c1e7-497a-8c48-c756f87cda87,37.19199,-80.40359,56,9916.21
658ea407-c1e7-497a-8c48-c756f87cda87,37.18873,-80.41044,45,8528.12
658ea407-c1e7-497a-8c48-c756f87cda87,37.18826,-80.41026,46,8583.18
658ea407-c1e7-497a-8c48-c756f87cda87,37.18584,-80.40929,50,8954.18
ec0cfac2-948b-4f86-89a7-99139111ce80,37.21773,-80.44827,23,2182.91
3c0c60ac-f8ef-450a-86dc-1313cdf03b2e,37.19114,-80.40408,7,1037.93
9aa3a41b-afa7-486e-ad7b-9efced0b3333,37.22646,-80.43712,36,3110.4
c6486790-7229-4c5c-917c-1dd724202c6e,37.21512,-80.44452,55,6111.58
5e5848db-4521-4c68-a07c-f933db61feba,37.236,-80.42107,34,7523.14
5e5848db-4521-4c68-a07c-f933db61feba,37.2343,-80.41953,37,7760.69
e8fcee62-8ce7-4cc4-95a8-6b6a185f2562,37.23212,-80.42288,35,5217.48
e8fcee62-8ce7-4cc4-95a8-6b6a185f2562,37.23045,-80.42103,36,5465.4
658ea407-c1e7-497a-8c48-c756f87cda87,37.18788,-80.40674,52,9354.51
658ea407-c1e7-497a-8c48-c756f87cda87,37.18987,-80.40444,54,9659.31
658ea407-c1e7-497a-8c48-c756f87cda87,37.19079,-80.40366,55,9782.81
658ea407-c1e7-497a-8c48-c756f87cda87,37.19807,-80.40926,59,10791.15
fc9b28fa-bc1f-45dc-b437-bfc1ea24e35a,37.23422,-80.42169,44,4660.22
fc9b28fa-bc1f-45dc-b437-bfc1ea24e35a,37.23335,-80.42503,45,4970.41
257f44ff-e88d-4de9-8243-5d60cfc37218,37.22501,-80.44642,29,3208.86
257f44ff-e88d-4de9-8243-5d60cfc37218,37.22379,-80.44855,70,7445.39
e0e834d0-f9b1-4b73-9cee-db87a6d4c80d,37.22907,-80.43836,66,7234.19
3c0c60ac-f8ef-450a-86dc-1313cdf03b2e,37.19569,-80.39988,18,2246.99
3c0c60ac-f8ef-450a-86dc-1313cdf03b2e,37.19584,-80.40015,19,2275.64
3c0c60ac-f8ef-450a-86dc-1313cdf03b2e,37.19612,-80.40033,20,2311.12
210a31f9-865b-46c5-b8f4-5497279b8a45,37.2298,-80.41873,1,32.69
1e9c74bf-1e21-42ca-aec4-1cd739aab59b,37.16364,-80.4236,72,12626.62
1e9c74bf-1e21-42ca-aec4-1cd739aab59b,37.16167,-80.42292,74,12853.52
1e9c74bf-1e21-42ca-aec4-1cd739aab59b,37.16312,-80.41962,77,13194.18
af28b4ce-a18f-46a6-8adc-f78736cff55d,37.19616,-80.40032,29,5918.37
af28b4ce-a18f-46a6-8adc-f78736cff55d,37.19582,-80.40015,28,5878.27
d0ed6937-5f69-4f35-a322-c9d301acda39,37.23221,-80.41677,58,7746.79
d0ed6937-5f69-4f35-a322-c9d301acda39,37.2322,-80.41677,3,405.26
c6486790-7229-4c5c-917c-1dd724202c6e,37.23147,-80.42886,80,9446.07
3613f8fa-ff9b-42b7-9837-0240c9dbca32,37.22854,-80.41976,0,0
658ea407-c1e7-497a-8c48-c756f87cda87,37.21753,-80.43594,65,14011.88
658ea407-c1e7-497a-8c48-c756f87cda87,37.1958,-80.40652,32,7058.22
658ea407-c1e7-497a-8c48-c756f87cda87,37.18914,-80.41016,44,8475.36
3c0c60ac-f8ef-450a-86dc-1313cdf03b2e,37.19481,-80.40407,72,7753.49
3c0c60ac-f8ef-450a-86dc-1313cdf03b2e,37.19611,-80.40394,73,7898.32
1e9c74bf-1e21-42ca-aec4-1cd739aab59b,37.21788,-80.40182,6,2269.04
5e0e3cd6-48e9-42e6-a8ad-9cf64736bb39,37.2414,-80.43498,22,2490.94
3613f8fa-ff9b-42b7-9837-0240c9dbca32,37.21904,-80.41927,19,2055.88
3613f8fa-ff9b-42b7-9837-0240c9dbca32,37.21743,-80.41911,21,2234.89
3613f8fa-ff9b-42b7-9837-0240c9dbca32,37.19897,-80.40543,41,5025.26
3613f8fa-ff9b-42b7-9837-0240c9dbca32,37.21973,-80.41957,18,1973.81
3c0c60ac-f8ef-450a-86dc-1313cdf03b2e,37.19568,-80.39783,15,2054.61
3c0c60ac-f8ef-450a-86dc-1313cdf03b2e,37.20406,-80.39897,26,3271.39
3c0c60ac-f8ef-450a-86dc-1313cdf03b2e,37.20857,-80.39804,34,4008.26
3c0c60ac-f8ef-450a-86dc-1313cdf03b2e,37.20857,-80.39804,46,5015.85
3c0c60ac-f8ef-450a-86dc-1313cdf03b2e,37.20408,-80.39916,54,5755.95
3c0c60ac-f8ef-450a-86dc-1313cdf03b2e,37.19584,-80.39804,64,6950.42
3c0c60ac-f8ef-450a-86dc-1313cdf03b2e,37.19687,-80.40403,74,7983.61
2153e707-49cd-4424-ae06-763452bfc050,37.2125,-80.39999,13,2877.41
3613f8fa-ff9b-42b7-9837-0240c9dbca32,37.2226,-80.42023,14,1638.11
658ea407-c1e7-497a-8c48-c756f87cda87,37.22863,-80.43879,73,15360.64
18198cf5-0f58-4aaf-9923-bc1d1a8546ce,37.16769,-80.4279,76,12472.3
18198cf5-0f58-4aaf-9923-bc1d1a8546ce,37.16749,-80.42706,77,12550.15
18198cf5-0f58-4aaf-9923-bc1d1a8546ce,37.16653,-80.42483,78,12774.69
a3e0a9ca-519e-46bb-8d72-849b8761e92e,37.23218,-80.42296,5,558.66
a3e0a9ca-519e-46bb-8d72-849b8761e92e,37.23425,-80.42155,9,1110.24
a3e0a9ca-519e-46bb-8d72-849b8761e92e,37.23569,-80.42097,11,1322.22
ec0cfac2-948b-4f86-89a7-99139111ce80,37.21678,-80.45338,0,0
3613f8fa-ff9b-42b7-9837-0240c9dbca32,37.21574,-80.41869,22,2427.12
3613f8fa-ff9b-42b7-9837-0240c9dbca32,37.20518,-80.41485,26,3653.49
3613f8fa-ff9b-42b7-9837-0240c9dbca32,37.20502,-80.41429,27,3705.51
5e0e3cd6-48e9-42e6-a8ad-9cf64736bb39,37.24196,-80.43456,23,2563.95
5e0e3cd6-48e9-42e6-a8ad-9cf64736bb39,37.24323,-80.42871,28,3100.49
5e0e3cd6-48e9-42e6-a8ad-9cf64736bb39,37.24532,-80.42155,33,3876.93
e0e834d0-f9b1-4b73-9cee-db87a6d4c80d,37.23161,-80.42889,8,986.35
3c0c60ac-f8ef-450a-86dc-1313cdf03b2e,37.21973,-80.41957,100,12254.47
1e9c74bf-1e21-42ca-aec4-1cd739aab59b,37.16226,-80.42602,34,9387.31
1e9c74bf-1e21-42ca-aec4-1cd739aab59b,37.1616,-80.42583,37,9695.83
1e9c74bf-1e21-42ca-aec4-1cd739aab59b,37.16116,-80.42706,36,9575.77
9aa3a41b-afa7-486e-ad7b-9efced0b3333,37.22341,-80.43143,28,2455.68
ec0cfac2-948b-4f86-89a7-99139111ce80,37.22491,-80.44635,31,3258.72
210a31f9-865b-46c5-b8f4-5497279b8a45,37.23161,-80.41613,43,7451.88
b2430e2d-e350-4572-bd4c-4f87d8b6ae40,37.21515,-80.45335,2,182.84
b2430e2d-e350-4572-bd4c-4f87d8b6ae40,37.22128,-80.4482,12,1258.84
b2430e2d-e350-4572-bd4c-4f87d8b6ae40,37.22301,-80.45033,16,1535.28
acee7571-ce4d-4e4f-9635-743aa2590d9c,37.22941,-80.42139,4,241.77
3613f8fa-ff9b-42b7-9837-0240c9dbca32,37.18959,-80.40565,51,6228.55
3613f8fa-ff9b-42b7-9837-0240c9dbca32,37.18802,-80.40697,52,6437.97
ba3e8b63-7da1-48b6-ad74-8156f78c0164,37.23425,-80.43318,34,4482.78
b2430e2d-e350-4572-bd4c-4f87d8b6ae40,37.22531,-80.44513,19,2063.45
12e46954-ebdd-4797-8bab-4171b6be3863,37.23064,-80.41533,12,1424.92
12e46954-ebdd-4797-8bab-4171b6be3863,37.23064,-80.41533,58,6463.91
257f44ff-e88d-4de9-8243-5d60cfc37218,37.22986,-80.42102,92,10439.03
3c0c60ac-f8ef-450a-86dc-1313cdf03b2e,37.20538,-80.39885,28,3419.52
257f44ff-e88d-4de9-8243-5d60cfc37218,37.22163,-80.45172,33,3818.84
257f44ff-e88d-4de9-8243-5d60cfc37218,37.2159,-80.45348,42,4514.71
257f44ff-e88d-4de9-8243-5d60cfc37218,37.21708,-80.447,60,6425.12
9ebf0ac6-57df-4292-bc19-1c03bde7f182,37.24016,-80.41929,31,4077.98
9ebf0ac6-57df-4292-bc19-1c03bde7f182,37.23891,-80.42007,32,4232.52
ec0cfac2-948b-4f86-89a7-99139111ce80,37.23202,-80.42269,50,5723.85
e0e834d0-f9b1-4b73-9cee-db87a6d4c80d,37.23208,-80.42275,79,8813.46
a0e77752-0243-4dba-be61-62e580538084,37.23568,-80.42639,20,2056.24
a0e77752-0243-4dba-be61-62e580538084,37.23732,-80.42682,22,2246.51
a0e77752-0243-4dba-be61-62e580538084,37.23803,-80.4266,23,2327.31
a0e77752-0243-4dba-be61-62e580538084,37.24405,-80.42759,30,3068.01
a0e77752-0243-4dba-be61-62e580538084,37.23913,-80.42683,24,2451.51
c6486790-7229-4c5c-917c-1dd724202c6e,37.23331,-80.42503,82,9841.69
18198cf5-0f58-4aaf-9923-bc1d1a8546ce,37.20864,-80.39921,8,3323.14
18198cf5-0f58-4aaf-9923-bc1d1a8546ce,37.20681,-80.39896,9,3527.59
18198cf5-0f58-4aaf-9923-bc1d1a8546ce,37.20477,-80.39899,10,3753.82
18198cf5-0f58-4aaf-9923-bc1d1a8546ce,37.20265,-80.39941,11,3993.24
18198cf5-0f58-4aaf-9923-bc1d1a8546ce,37.20033,-80.40028,12,4261.46
18198cf5-0f58-4aaf-9923-bc1d1a8546ce,37.19285,-80.40339,13,5136.89
18198cf5-0f58-4aaf-9923-bc1d1a8546ce,37.19171,-80.4039,14,5272.07
fa3aa891-9c84-4f0e-8ca0-98379291938f,37.22962,-80.43758,63,6915.63
fa3aa891-9c84-4f0e-8ca0-98379291938f,37.23142,-80.43441,65,7260.44
c6486790-7229-4c5c-917c-1dd724202c6e,37.22266,-80.45007,64,7182.96
c6486790-7229-4c5c-917c-1dd724202c6e,37.22282,-80.45066,31,3660.8
c6486790-7229-4c5c-917c-1dd724202c6e,37.2211,-80.45218,32,3894.77
fa3aa891-9c84-4f0e-8ca0-98379291938f,37.22647,-80.44109,58,6444.27
18198cf5-0f58-4aaf-9923-bc1d1a8546ce,37.21683,-80.40114,130,21390.18
18198cf5-0f58-4aaf-9923-bc1d1a8546ce,37.21793,-80.4017,131,21521.78
18198cf5-0f58-4aaf-9923-bc1d1a8546ce,37.21914,-80.40273,132,21684.03
3613f8fa-ff9b-42b7-9837-0240c9dbca32,37.22007,-80.41963,17,1935.57
e0e834d0-f9b1-4b73-9cee-db87a6d4c80d,37.22541,-80.44526,24,2692.32
d0ed6937-5f69-4f35-a322-c9d301acda39,37.23394,-80.41904,4,683.92
3c0c60ac-f8ef-450a-86dc-1313cdf03b2e,37.20887,-80.39485,42,4686.84
1e9c74bf-1e21-42ca-aec4-1cd739aab59b,37.16362,-80.42437,30,8958.66
1e9c74bf-1e21-42ca-aec4-1cd739aab59b,37.16397,-80.42383,29,8896.8
1e9c74bf-1e21-42ca-aec4-1cd739aab59b,37.16549,-80.42335,27,8721.62
1e9c74bf-1e21-42ca-aec4-1cd739aab59b,37.1662,-80.42302,26,8637.46
1e9c74bf-1e21-42ca-aec4-1cd739aab59b,37.17481,-80.41969,23,7633.26
fa3aa891-9c84-4f0e-8ca0-98379291938f,37.22675,-80.42575,75,8359.7
141f034d-3099-4642-8672-02c9337c4674,37.22854,-80.41976,41,5757.86
20e35661-b260-4f41-920a-a7dae1800291,37.2212,-80.42228,0,0
3c0c60ac-f8ef-450a-86dc-1313cdf03b2e,37.21852,-80.41926,98,12115.43
3c0c60ac-f8ef-450a-86dc-1313cdf03b2e,37.21903,-80.41927,99,12172.59
3c0c60ac-f8ef-450a-86dc-1313cdf03b2e,37.22008,-80.41963,101,12293.24
3c0c60ac-f8ef-450a-86dc-1313cdf03b2e,37.22141,-80.41949,102,12441.78
3c0c60ac-f8ef-450a-86dc-1313cdf03b2e,37.22221,-80.41989,103,12537.88
257f44ff-e88d-4de9-8243-5d60cfc37218,37.22659,-80.44112,26,2706.53
d0ed6937-5f69-4f35-a322-c9d301acda39,37.23806,-80.42051,9,1219.03
e0e834d0-f9b1-4b73-9cee-db87a6d4c80d,37.22456,-80.44733,26,2899.09
d0ed6937-5f69-4f35-a322-c9d301acda39,37.23912,-80.41995,10,1346.78
d0ed6937-5f69-4f35-a322-c9d301acda39,37.23966,-80.41841,12,1541.37
1754e766-6ac2-41d3-a92f-b8b339e3c513,37.22942,-80.42139,3,190.41
c6486790-7229-4c5c-917c-1dd724202c6e,37.23161,-80.42889,13,1395.96
257f44ff-e88d-4de9-8243-5d60cfc37218,37.21525,-80.45337,43,4588.47
20e35661-b260-4f41-920a-a7dae1800291,37.22313,-80.41948,1,328.06
b2430e2d-e350-4572-bd4c-4f87d8b6ae40,37.2196,-80.44814,10,1072.94
b2430e2d-e350-4572-bd4c-4f87d8b6ae40,37.22206,-80.4489,14,1365.95
2153e707-49cd-4424-ae06-763452bfc050,37.20929,-80.39872,25,4507.26
ec0cfac2-948b-4f86-89a7-99139111ce80,37.23287,-80.42464,48,5526.29
ec0cfac2-948b-4f86-89a7-99139111ce80,37.23258,-80.42413,49,5581.58
ec0cfac2-948b-4f86-89a7-99139111ce80,37.22985,-80.42101,53,6019.13
e85512ef-e779-4056-b481-9ff43d4ce0a7,37.22877,-80.42246,5,308.45
ba3e8b63-7da1-48b6-ad74-8156f78c0164,37.23894,-80.4221,13,1517.44
18198cf5-0f58-4aaf-9923-bc1d1a8546ce,37.17553,-80.41912,33,8212.73
ba3e8b63-7da1-48b6-ad74-8156f78c0164,37.22916,-80.42775,41,5412.75
