service_id,date,exception_type
4,20130605,1
4,20130606,1
4,20130607,1
4,20130610,1
4,20130611,1
4,20130612,1
4,20130613,1
4,20130614,1
4,20130617,1
4,20130618,1
4,20130619,1
4,20130620,1
4,20130621,1
4,20130624,1
4,20130625,1
4,20130626,1
4,20130627,1
4,20130628,1
4,20130701,1
4,20130702,1
4,20130703,1
4,20130704,1
4,20130705,1
4,20130708,1
4,20130709,1
4,20130710,1
4,20130711,1
4,20130712,1
5,20130116,1
5,20130117,1
5,20130118,1
5,20130122,1
5,20130123,1
5,20130124,1
5,20130125,1
5,20130128,1
5,20130129,1
5,20130130,1
5,20130131,1
5,20130201,1
5,20130204,1
5,20130205,1
5,20130206,1
5,20130207,1
5,20130208,1
5,20130211,1
5,20130212,1
5,20130213,1
5,20130214,1
5,20130215,1
5,20130219,1
5,20130220,1
5,20130221,1
5,20130222,1
5,20130225,1
5,20130226,1
5,20130227,1
5,20130228,1
5,20130301,1
5,20130304,1
5,20130305,1
5,20130306,1
5,20130307,1
5,20130308,1
5,20130311,1
5,20130312,1
5,20130313,1
5,20130314,1
5,20130315,1
5,20130318,1
5,20130319,1
5,20130320,1
5,20130321,1
5,20130322,1
5,20130325,1
5,20130326,1
5,20130327,1
5,20130328,1
5,20130329,1
5,20130401,1
5,20130402,1
5,20130403,1
5,20130404,1
5,20130405,1
5,20130408,1
5,20130409,1
5,20130410,1
5,20130411,1
5,20130412,1
5,20130415,1
5,20130416,1
5,20130417,1
5,20130418,1
5,20130419,1
5,20130422,1
5,20130423,1
5,20130424,1
5,20130425,1
5,20130426,1
5,20130429,1
5,20130430,1
5,20130501,1
5,20130502,1
5,20130503,1
5,20130506,1
5,20130507,1
5,20130508,1
5,20130509,1
5,20130510,1
5,20130513,1
5,20130514,1
5,20130515,1
5,20130516,1
5,20130517,1
5,20130520,1
5,20130521,1
5,20130522,1
5,20130523,1
5,20130524,1
5,20130527,1
5,20130528,1
5,20130529,1
5,20130530,1
5,20130531,1
5,20130603,1
5,20130604,1
5,20130605,1
5,20130606,1
5,20130607,1
5,20130610,1
5,20130611,1
5,20130612,1
5,20130613,1
5,20130614,1
5,20130617,1
5,20130618,1
5,20130619,1
5,20130620,1
5,20130621,1
5,20130624,1
5,20130625,1
5,20130626,1
5,20130627,1
5,20130628,1
5,20130701,1
5,20130702,1
5,20130703,1
5,20130704,1
5,20130705,1
5,20130708,1
5,20130709,1
5,20130710,1
5,20130711,1
5,20130712,1
6,20130118,1
6,20130125,1
6,20130201,1
6,20130208,1
6,20130215,1
6,20130222,1
6,20130301,1
6,20130308,1
6,20130315,1
6,20130322,1
6,20130329,1
6,20130405,1
6,20130412,1
6,20130419,1
6,20130426,1
6,20130503,1
6,20130510,1
6,20130517,1
6,20130524,1
6,20130531,1
6,20130607,1
6,20130614,1
6,20130621,1
6,20130628,1
6,20130705,1
6,20130712,1
7,20130116,1
7,20130117,1
7,20130121,1
7,20130122,1
7,20130123,1
7,20130124,1
7,20130128,1
7,20130129,1
7,20130130,1
7,20130131,1
7,20130204,1
7,20130205,1
7,20130206,1
7,20130207,1
7,20130211,1
7,20130212,1
7,20130213,1
7,20130214,1
7,20130219,1
7,20130220,1
7,20130221,1
7,20130225,1
7,20130226,1
7,20130227,1
7,20130228,1
7,20130304,1
7,20130305,1
7,20130306,1
7,20130307,1
7,20130311,1
7,20130312,1
7,20130313,1
7,20130314,1
7,20130318,1
7,20130319,1
7,20130320,1
7,20130321,1
7,20130325,1
7,20130326,1
7,20130327,1
7,20130328,1
7,20130401,1
7,20130402,1
7,20130403,1
7,20130404,1
7,20130408,1
7,20130409,1
7,20130410,1
7,20130411,1
7,20130415,1
7,20130416,1
7,20130417,1
7,20130418,1
7,20130422,1
7,20130423,1
7,20130424,1
7,20130425,1
7,20130429,1
7,20130430,1
7,20130501,1
7,20130502,1
7,20130506,1
7,20130507,1
7,20130508,1
7,20130509,1
7,20130513,1
7,20130514,1
7,20130515,1
7,20130516,1
7,20130520,1
7,20130521,1
7,20130522,1
7,20130523,1
7,20130527,1
7,20130528,1
7,20130529,1
7,20130530,1
7,20130603,1
7,20130604,1
7,20130605,1
7,20130606,1
7,20130610,1
7,20130611,1
7,20130612,1
7,20130613,1
7,20130617,1
7,20130618,1
7,20130619,1
7,20130620,1
7,20130624,1
7,20130625,1
7,20130626,1
7,20130627,1
7,20130701,1
7,20130702,1
7,20130703,1
7,20130704,1
7,20130708,1
7,20130709,1
7,20130710,1
7,20130711,1
8,20130126,1
8,20130202,1
8,20130209,1
8,20130216,1
8,20130223,1
8,20130302,1
8,20130309,1
8,20130316,1
8,20130323,1
8,20130330,1
8,20130406,1
8,20130413,1
8,20130420,1
8,20130427,1
8,20130504,1
8,20130511,1
8,20130518,1
8,20130525,1
8,20130601,1
8,20130608,1
8,20130615,1
8,20130622,1
8,20130629,1
8,20130706,1
8,20130713,1
9,20130119,1
9,20130120,1
10,20130127,1
10,20130203,1
10,20130210,1
10,20130217,1
10,20130224,1
10,20130303,1
10,20130310,1
10,20130317,1
10,20130324,1
10,20130331,1
10,20130407,1
10,20130414,1
10,20130421,1
10,20130428,1
10,20130505,1
10,20130512,1
10,20130519,1
10,20130526,1
10,20130602,1
10,20130609,1
10,20130616,1
10,20130623,1
10,20130630,1
10,20130707,1
10,20130714,1
11,20130116,1
11,20130123,1
11,20130124,1
11,20130125,1
11,20130128,1
11,20130129,1
11,20130130,1
11,20130131,1
11,20130201,1
11,20130204,1
11,20130205,1
11,20130206,1
11,20130207,1
11,20130208,1
11,20130211,1
11,20130212,1
11,20130213,1
11,20130214,1
11,20130215,1
11,20130219,1
11,20130220,1
11,20130221,1
11,20130222,1
11,20130225,1
11,20130226,1
11,20130227,1
11,20130228,1
11,20130301,1
11,20130304,1
11,20130305,1
11,20130306,1
11,20130307,1
11,20130308,1
11,20130311,1
11,20130312,1
11,20130313,1
11,20130314,1
11,20130315,1
11,20130318,1
11,20130319,1
11,20130320,1
11,20130321,1
11,20130322,1
11,20130325,1
11,20130326,1
11,20130327,1
11,20130328,1
11,20130329,1
11,20130401,1
11,20130402,1
11,20130403,1
11,20130404,1
11,20130405,1
11,20130408,1
11,20130409,1
11,20130410,1
11,20130411,1
11,20130412,1
11,20130415,1
11,20130416,1
11,20130417,1
11,20130418,1
11,20130419,1
11,20130422,1
11,20130423,1
11,20130424,1
11,20130425,1
11,20130426,1
11,20130429,1
11,20130430,1
11,20130501,1
11,20130502,1
11,20130503,1
11,20130506,1
11,20130507,1
11,20130508,1
11,20130509,1
11,20130510,1
11,20130513,1
11,20130514,1
11,20130515,1
11,20130516,1
11,20130517,1
11,20130520,1
11,20130521,1
11,20130522,1
11,20130523,1
11,20130524,1
11,20130527,1
11,20130528,1
11,20130529,1
11,20130530,1
11,20130531,1
11,20130603,1
11,20130604,1
11,20130605,1
11,20130606,1
11,20130607,1
11,20130610,1
11,20130611,1
11,20130612,1
11,20130613,1
11,20130614,1
11,20130617,1
11,20130618,1
11,20130619,1
11,20130620,1
11,20130621,1
11,20130624,1
11,20130625,1
11,20130626,1
11,20130627,1
11,20130628,1
11,20130701,1
11,20130702,1
11,20130703,1
11,20130704,1
11,20130705,1
11,20130708,1
11,20130709,1
11,20130710,1
11,20130711,1
11,20130712,1
12,20130117,1
12,20130118,1
12,20130121,1
12,20130122,1
13,20130121,1
14,20130116,1
14,20130117,1
14,20130121,1
14,20130122,1
14,20130123,1
14,20130124,1
14,20130128,1
14,20130129,1
14,20130130,1
14,20130131,1
14,20130204,1
14,20130205,1
14,20130206,1
14,20130207,1
14,20130211,1
14,20130212,1
14,20130213,1
14,20130214,1
14,20130218,1
14,20130219,1
14,20130220,1
14,20130221,1
14,20130225,1
14,20130226,1
14,20130227,1
14,20130228,1
14,20130304,1
14,20130305,1
14,20130306,1
14,20130307,1
14,20130311,1
14,20130312,1
14,20130313,1
14,20130314,1
14,20130318,1
14,20130319,1
14,20130320,1
14,20130321,1
14,20130325,1
14,20130326,1
14,20130327,1
14,20130328,1
14,20130401,1
14,20130402,1
14,20130403,1
14,20130404,1
14,20130408,1
14,20130409,1
14,20130410,1
14,20130411,1
14,20130415,1
14,20130416,1
14,20130417,1
14,20130418,1
14,20130422,1
14,20130423,1
14,20130424,1
14,20130425,1
14,20130429,1
14,20130430,1
14,20130501,1
14,20130502,1
14,20130506,1
14,20130507,1
14,20130508,1
14,20130509,1
14,20130513,1
14,20130514,1
14,20130515,1
14,20130516,1
14,20130520,1
14,20130521,1
14,20130522,1
14,20130523,1
14,20130527,1
14,20130528,1
14,20130529,1
14,20130530,1
14,20130603,1
14,20130604,1
14,20130605,1
14,20130606,1
14,20130610,1
14,20130611,1
14,20130612,1
14,20130613,1
14,20130617,1
14,20130618,1
14,20130619,1
14,20130620,1
14,20130624,1
14,20130625,1
14,20130626,1
14,20130627,1
14,20130701,1
14,20130702,1
14,20130703,1
14,20130704,1
14,20130708,1
14,20130709,1
14,20130710,1
14,20130711,1
15,20130116,1
15,20130117,1
15,20130118,1
15,20130121,1
15,20130122,1
15,20130123,1
15,20130124,1
15,20130125,1
15,20130128,1
15,20130129,1
15,20130130,1
15,20130131,1
15,20130201,1
15,20130204,1
15,20130205,1
15,20130206,1
15,20130207,1
15,20130208,1
15,20130211,1
15,20130212,1
15,20130213,1
15,20130214,1
15,20130215,1
15,20130218,1
15,20130219,1
15,20130220,1
15,20130221,1
15,20130222,1
15,20130225,1
15,20130226,1
15,20130227,1
15,20130228,1
15,20130301,1
15,20130304,1
15,20130305,1
15,20130306,1
15,20130307,1
15,20130308,1
15,20130311,1
15,20130312,1
15,20130313,1
15,20130314,1
15,20130315,1
15,20130318,1
15,20130319,1
15,20130320,1
15,20130321,1
15,20130322,1
15,20130325,1
15,20130326,1
15,20130327,1
15,20130328,1
15,20130329,1
15,20130401,1
15,20130402,1
15,20130403,1
15,20130404,1
15,20130405,1
15,20130408,1
15,20130409,1
15,20130410,1
15,20130411,1
15,20130412,1
15,20130415,1
15,20130416,1
15,20130417,1
15,20130418,1
15,20130419,1
15,20130422,1
15,20130423,1
15,20130424,1
15,20130425,1
15,20130426,1
15,20130429,1
15,20130430,1
15,20130501,1
15,20130502,1
15,20130503,1
15,20130506,1
15,20130507,1
15,20130508,1
15,20130509,1
15,20130510,1
15,20130513,1
15,20130514,1
15,20130515,1
15,20130516,1
15,20130517,1
15,20130520,1
15,20130521,1
15,20130522,1
15,20130523,1
15,20130524,1
15,20130527,1
15,20130528,1
15,20130529,1
15,20130530,1
15,20130531,1
15,20130603,1
15,20130604,1
15,20130605,1
15,20130606,1
15,20130607,1
15,20130610,1
15,20130611,1
15,20130612,1
15,20130613,1
15,20130614,1
15,20130617,1
15,20130618,1
15,20130619,1
15,20130620,1
15,20130621,1
15,20130624,1
15,20130625,1
15,20130626,1
15,20130627,1
15,20130628,1
15,20130701,1
15,20130702,1
15,20130703,1
15,20130704,1
15,20130705,1
15,20130708,1
15,20130709,1
15,20130710,1
15,20130711,1
15,20130712,1
