service_id,date,exception_type
8,20121211,1
8,20121212,1
8,20121213,1
8,20121217,1
8,20121218,1
8,20121219,1
8,20121220,1
8,20121224,1
8,20121226,1
8,20121227,1
8,20121231,1
8,20130101,1
8,20130102,1
8,20130103,1
8,20130107,1
8,20130108,1
8,20130109,1
8,20130110,1
8,20130114,1
8,20130115,1
8,20130116,1
8,20130117,1
8,20130121,1
8,20130122,1
8,20130123,1
8,20130124,1
8,20130128,1
8,20130129,1
8,20130130,1
8,20130131,1
8,20130204,1
8,20130205,1
8,20130206,1
8,20130207,1
8,20130211,1
8,20130212,1
8,20130213,1
8,20130214,1
8,20130218,1
8,20130219,1
8,20130220,1
8,20130221,1
8,20130225,1
8,20130226,1
8,20130227,1
8,20130228,1
8,20130304,1
8,20130305,1
8,20130306,1
8,20130307,1
8,20130311,1
8,20130312,1
8,20130313,1
8,20130314,1
8,20130318,1
8,20130319,1
8,20130320,1
8,20130321,1
8,20130325,1
8,20130326,1
8,20130327,1
8,20130328,1
8,20130401,1
8,20130402,1
8,20130403,1
8,20130404,1
8,20130408,1
8,20130409,1
8,20130410,1
8,20130411,1
8,20130415,1
8,20130416,1
8,20130417,1
8,20130418,1
8,20130422,1
8,20130423,1
8,20130424,1
8,20130425,1
8,20130429,1
8,20130430,1
8,20130501,1
8,20130502,1
8,20130506,1
8,20130507,1
8,20130508,1
8,20130509,1
8,20130513,1
8,20130514,1
8,20130515,1
8,20130516,1
8,20130520,1
8,20130521,1
8,20130522,1
8,20130523,1
8,20130527,1
8,20130528,1
8,20130529,1
8,20130530,1
8,20130603,1
8,20130604,1
8,20130605,1
8,20130606,1
9,20121211,1
9,20121212,1
9,20121213,1
9,20121214,1
9,20121217,1
9,20121218,1
9,20121219,1
9,20121220,1
9,20121221,1
9,20121224,1
9,20121226,1
9,20121227,1
9,20121228,1
9,20121231,1
9,20130101,1
9,20130102,1
9,20130103,1
9,20130104,1
9,20130107,1
9,20130108,1
9,20130109,1
9,20130110,1
9,20130111,1
9,20130114,1
9,20130115,1
9,20130116,1
9,20130117,1
9,20130118,1
9,20130121,1
9,20130122,1
9,20130123,1
9,20130124,1
9,20130125,1
9,20130128,1
9,20130129,1
9,20130130,1
9,20130131,1
9,20130201,1
9,20130204,1
9,20130205,1
9,20130206,1
9,20130207,1
9,20130208,1
9,20130211,1
9,20130212,1
9,20130213,1
9,20130214,1
9,20130215,1
9,20130218,1
9,20130219,1
9,20130220,1
9,20130221,1
9,20130222,1
9,20130225,1
9,20130226,1
9,20130227,1
9,20130228,1
9,20130301,1
9,20130304,1
9,20130305,1
9,20130306,1
9,20130307,1
9,20130308,1
9,20130311,1
9,20130312,1
9,20130313,1
9,20130314,1
9,20130315,1
9,20130318,1
9,20130319,1
9,20130320,1
9,20130321,1
9,20130322,1
9,20130325,1
9,20130326,1
9,20130327,1
9,20130328,1
9,20130329,1
9,20130401,1
9,20130402,1
9,20130403,1
9,20130404,1
9,20130405,1
9,20130408,1
9,20130409,1
9,20130410,1
9,20130411,1
9,20130412,1
9,20130415,1
9,20130416,1
9,20130417,1
9,20130418,1
9,20130419,1
9,20130422,1
9,20130423,1
9,20130424,1
9,20130425,1
9,20130426,1
9,20130429,1
9,20130430,1
9,20130501,1
9,20130502,1
9,20130503,1
9,20130506,1
9,20130507,1
9,20130508,1
9,20130509,1
9,20130510,1
9,20130513,1
9,20130514,1
9,20130515,1
9,20130516,1
9,20130517,1
9,20130520,1
9,20130521,1
9,20130522,1
9,20130523,1
9,20130524,1
9,20130527,1
9,20130528,1
9,20130529,1
9,20130530,1
9,20130531,1
9,20130603,1
9,20130604,1
9,20130605,1
9,20130606,1
9,20130607,1
10,20121211,1
10,20121212,1
10,20121213,1
10,20121217,1
10,20121218,1
10,20121219,1
10,20121220,1
10,20121224,1
10,20121226,1
10,20121227,1
10,20121231,1
10,20130102,1
10,20130103,1
10,20130107,1
10,20130108,1
10,20130109,1
10,20130110,1
10,20130114,1
10,20130115,1
10,20130116,1
10,20130117,1
10,20130121,1
10,20130122,1
10,20130123,1
10,20130124,1
10,20130128,1
10,20130129,1
10,20130130,1
10,20130131,1
10,20130204,1
10,20130205,1
10,20130206,1
10,20130207,1
10,20130211,1
10,20130212,1
10,20130213,1
10,20130214,1
10,20130218,1
10,20130219,1
10,20130220,1
10,20130221,1
10,20130225,1
10,20130226,1
10,20130227,1
10,20130228,1
10,20130304,1
10,20130305,1
10,20130306,1
10,20130307,1
10,20130311,1
10,20130312,1
10,20130313,1
10,20130314,1
10,20130318,1
10,20130319,1
10,20130320,1
10,20130321,1
10,20130325,1
10,20130326,1
10,20130327,1
10,20130328,1
10,20130401,1
10,20130402,1
10,20130403,1
10,20130404,1
10,20130408,1
10,20130409,1
10,20130410,1
10,20130411,1
10,20130415,1
10,20130416,1
10,20130417,1
10,20130418,1
10,20130422,1
10,20130423,1
10,20130424,1
10,20130425,1
10,20130429,1
10,20130430,1
10,20130501,1
10,20130502,1
10,20130506,1
10,20130507,1
10,20130508,1
10,20130509,1
10,20130513,1
10,20130514,1
10,20130515,1
10,20130516,1
10,20130520,1
10,20130521,1
10,20130522,1
10,20130523,1
10,20130527,1
10,20130528,1
10,20130529,1
10,20130530,1
10,20130603,1
10,20130604,1
10,20130605,1
10,20130606,1
11,20121215,1
12,20121216,1
13,20121214,1
