stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url
8354,8354,Glenwood at Women's Club Dr,,35.829466,-78.666484,cat,
8355,8355,Crabtree Valley Mall,,35.838068,-78.678078,cat,
8356,8356,Crabtree Valley Ave at Creedmoor Rd,,35.84099,-78.68413,cat,
8357,8357,Creedmoor Rd at Crabtree Valley Ave,,35.842157,-78.682509,cat,
8358,8358,Glenwood Ave at Moorehead Dr,,35.845615,-78.68778,cat,
8359,8359,Glenwood Ave at Carolina Corporate ,,35.847669,-78.690494,cat,
8360,8360,Glenwood Ave at Rembert Dr,,35.852054,-78.69631,cat,
8361,8361,Glenwood Ave at Bluestone Dr,,35.849434,-78.69251,cat,
8362,8362,Glenwood Ave at Deblyn Ave,,35.853405,-78.698237,cat,
8363,8363,Glenwood Ave at Holly Ridge Dr,,35.854909,-78.700398,cat,
8364,8364,Glenwood Ave at Munford Rd,,35.856691,-78.702946,cat,
8365,8365,Glenwood Ave at Pleasant Valley Rd,,35.858348,-78.70535,cat,
8366,8366,Townridge Shopping Center,,35.85992,-78.70718,cat,
8367,8367,Duraleigh Rd at Glenwood Ave,,35.861596,-78.712539,cat,
8368,8368,Duraleigh Rd at Pleasant Valley Rd,,35.859812,-78.712947,cat,
8369,8369,Duraleigh Rd at Delta Lake Dr,,35.856558,-78.712389,cat,
8370,8370,Deep Hollow Dr at St Giles St,,35.852831,-78.707636,cat,
8371,8371,St Giles St at Deep Hollow Dr,,35.854887,-78.706022,cat,
8372,8372,St Giles St at Oak Park Rd,,35.853888,-78.703198,cat,
8373,8373,Glenwood Ave Service Rd at Oak Park,,35.855277,-78.701782,cat,
8374,8374,Glenwood Ave at Holly Ridge Dr,,35.854575,-78.700541,cat,
8375,8375,Glenwood Ave at Glen Forest Dr,,35.853089,-78.698414,cat,
8376,8376,Glenwood Ave at Fairhill Dr,,35.852,-78.69683,cat,
8377,8377,Glenwood Ave at Fairhill Dr,,35.850757,-78.695113,cat,
8378,8378,Glenwood Ave at Bluestone Dr,,35.849289,-78.692986,cat,
8379,8379,Glenwood Ave at Beta Center (north),,35.847227,-78.69056,cat,
8380,8380,Glenwood Ave at Beta Center (south),,35.846074,-78.689187,cat,
8383,8383,Glenwood Ave at Women's Club Dr,,35.831241,-78.667249,cat,
8384,8384,Glenwood Ave at Tolar Pl,,35.828384,-78.666606,cat,
8385,8385,Glenwood Ave at Pasquatank Dr,,35.826059,-78.666084,cat,
8386,8386,Glenwood Ave at Vick Ave,,35.824131,-78.665585,cat,
8387,8387,Glenwood Ave at Glen Eden Dr,,35.821779,-78.66461,cat,
8388,8388,Glenwood Ave at Oberlin Rd,,35.816598,-78.660812,cat,
8389,8389,Glenwood Ave at Argyle Dr,,35.815869,-78.655478,cat,
8390,8390,Glenwood Ave at St Mary's St,,35.812112,-78.65084,cat,
8391,8391,Glenwood Ave at Woodland Ave,,35.809995,-78.649556,cat,
8392,8392,Glenwood Ave at Mrytle Ave,,35.807048,-78.647762,cat,
8396,8396,W Lenoir St at S West St,,35.773215,-78.646092,cat,
8397,8397,S Saunders St at Dorothea Dr,,35.77132,-78.64812,cat,
8398,8398,S Saunders St at Prospect Ave,,35.76316,-78.64919,cat,
8399,8399,S Saunders St at Gilbert Ave,,35.75964,-78.64932,cat,
8400,8400,S Saunders St at Hubert St,,35.75759,-78.64927,cat,
8404,8404,S Saunders St at Chapanoke Rd,,35.735992,-78.650492,cat,
8405,8405,S Saunders St at Olympia Dr,,35.733829,-78.650977,cat,
8408,8408,Garner Station Blvd at South Station,,35.72471,-78.65527,cat,
8409,8409,Garner Station Blvd at Goodberry's,,35.72473,-78.65329,cat,
8410,8410,Super K-Mart,,35.721553,-78.654454,cat,
8411,8411,Garner Station Blvd at Rupert Rd,,35.72288,-78.66225,cat,
8412,8412,S Wilmington St at Mechanical Blvd,,35.72496,-78.65038,cat,
8413,8413,Wilmington St Service Rd at Mechanical Blvd,,35.72724,-78.64902,cat,
8414,8414,Wilmington St Service Rd at Tryon Rd,,35.73045,-78.65011,cat,
8415,8415,Wilmington St Service Rd at Chapanoke Rd,,35.73536,-78.64897,cat,
8416,8416,S Saunders St at Illeagnes St,,35.74452,-78.64872,cat,
8418,8418,S Saunders St at Pecan Rd,,35.74955,-78.64875,cat,
8419,8419,S Saunders St at Penmarc Dr,,35.7578,-78.64897,cat,
8420,8420,S Saunders St at Maywod Ave,,35.76064,-78.64905,cat,
8421,8421,S Saunders St at Dorothea Dr,,35.771142,-78.647961,cat,
8422,8422,South St at West St,,35.772269,-78.64628,cat,
8434,8434,St Mary's St at Hillsborough St,,35.7812,-78.650431,cat,
8435,8435,St Mary's St at Jones St,,35.783092,-78.650575,cat,
8436,8436,St Mary's St at North St,,35.78476,-78.650587,cat,
8437,8437,St Mary's St at Peace St,,35.78911,-78.65106,cat,
8438,8438,St Mary's St at Clay St,,35.79164,-78.65178,cat,
8439,8439,St Mary's St at Nicholwood Dr,,35.79438,-78.65322,cat,
8440,8440,St Mary's St at Wade Ave,,35.79551,-78.65282,cat,
8441,8441,St Mary's St at Williamson Dr,,35.79747,-78.6527,cat,
8442,8442,St Mary's St at Iredell Dr,,35.80181,-78.65344,cat,
8443,8443,St Mary's St at Harvey St,,35.80406,-78.65352,cat,
8444,8444,St Mary's St at Stone St,,35.80639,-78.65382,cat,
8445,8445,St Mary's St at Fairview Rd,,35.80881,-78.65367,cat,
8446,8446,St Mary's St at Toxey Dr,,35.81932,-78.65089,cat,
8447,8447,Lassiter Mill Rd at Millstream Pl,,35.82482,-78.64946,cat,
8448,8448,Lassiter Mill Rd at Spring Valley Dr,,35.83009,-78.64787,cat,
8449,8449,North Hills Mall at N State Bank,,35.837414,-78.641749,cat,
8450,8450,North Hills Mall at Total Wine,,35.837127,-78.641617,cat,
8451,8451,Six Forks Rd at Rowan St,,35.84275,-78.64318,cat,
8452,8452,Six Forks Rd at Capital Towers,,35.84607,-78.64369,cat,
8453,8453,Six Forks Rd at North Glenn Dr,,35.84873,-78.64387,cat,
8454,8454,Six Forks Rd at Grace Lutheran Church,,35.85036,-78.64327,cat,
8455,8455,W Millbrook Rd at Six Forks Rd,,35.85633,-78.64218,cat,
8456,8456,Six Forks Rd at Grace Lutheran (opposite),,35.84984,-78.64414,cat,
8457,8457,W Millbrook Rd at Snelling Rd,,35.85636,-78.64557,cat,
8458,8458,Dixon Dr at Snelling Rd,,35.857482,-78.649561,cat,
8459,8459,Dixon Dr at Lipscomb Ct,,35.859,-78.64853,cat,
8460,8460,6000 Dixon Dr,,35.86212,-78.64996,cat,
8461,8461,6100 Dixon Dr,,35.86305,-78.65153,cat,
8462,8462,Dixon Dr at N Hills Dr,,35.86312,-78.65357,cat,
8463,8463,North Hills Dr at Northclift Dr,,35.864285,-78.653915,cat,
8464,8464,Northclift Dr at Caledonia St,,35.86513,-78.65286,cat,
8465,8465,Northclift Dr at Bellows St,,35.86574,-78.65106,cat,
8466,8466,Northclift Dr at Caledonia St,,35.8654,-78.65,cat,
8467,8467,Northclift Dr at Woodstock Dr,,35.86425,-78.64565,cat,
8468,8468,Northclift Dr at Rangley Dr,,35.86279,-78.64234,cat,
8469,8469,Northclift Dr at Windham Dr,,35.86174,-78.63905,cat,
8470,8470,Six Forks Rd at Loft Ln,,35.85928,-78.63942,cat,
8471,8471,Six Forks Rd at W Millbrook Rd,,35.85669,-78.64102,cat,
8472,8472,Six Forks Rd at Snelling Rd,,35.85415,-78.64238,cat,
8473,8473,Six Forks Rd at Shelley Rd,,35.85128,-78.64338,cat,
8474,8474,Six Forks Rd at Cranbrook Rd,,35.84833,-78.64431,cat,
8475,8475,Six Forks Rd at Trinity Baptist Church,,35.84608,-78.64429,cat,
8476,8476,Six Forks Rd at Northbrook Dr,,35.84433,-78.64383,cat,
8477,8477,Six Forks Rd at Rowan St,,35.84173,-78.6431,cat,
8479,8479,Lassiter Mill Rd at Spring Valley Dr,,35.83005,-78.64815,cat,
8480,8480,Lassiter Mill Rd at Marlowe Rd,,35.82908,-78.64848,cat,
8481,8481,Lassiter Mill Rd at Millstream Pl,,35.82462,-78.64983,cat,
8482,8482,Lassiter Mill Rd at Scotland St,,35.82279,-78.65122,cat,
8483,8483,St Mary's St at Riddick Dr,,35.81943,-78.65117,cat,
8484,8484,St Mary's St at Fairview Rd,,35.80909,-78.65373,cat,
8485,8485,St Mary's St at Colonial Rd,,35.80606,-78.65443,cat,
8486,8486,St Mary's St at Craig St,,35.80273,-78.65381,cat,
8487,8487,St Mary's St at Wade Ave (ESC),,35.79706,-78.65278,cat,
8488,8488,St Mary's St at Wade Ave,,35.79488,-78.65318,cat,
8489,8489,St Mary's St at Nichols Dr,,35.79422,-78.65329,cat,
8490,8490,St Mary's St at Clay St,,35.79246,-78.65284,cat,
8491,8491,Six Forks Rd at Lynn Rd,,35.86482,-78.637617,cat,
8492,8492,St Mary's St at Brooklyn St,,35.79125,-78.65179,cat,
8493,8493,St Mary's St at Peace St,,35.78896,-78.65107,cat,
8494,8494,St Mary's St at North St,,35.785147,-78.650764,cat,
8495,8495,St Mary's St at Jones St,,35.783218,-78.650741,cat,
8497,8497,E Lane St at Idlewild Ave,,35.783339,-78.625765,cat,
8498,8498,Oakwood Ave at Tarboro Rd,,35.784357,-78.621927,cat,
8499,8499,Oakwood Ave at St Augustine Ave,,35.784114,-78.619472,cat,
8500,8500,Booker Dr at Bakers Grove Way,,35.785826,-78.616563,cat,
8501,8501,Booker Dr at N Fisher St,,35.785943,-78.61518,cat,
8502,8502,Booker Dr at Milburnie Rd,,35.787223,-78.614206,cat,
8503,8503,Milburnie Rd at Colleton Rd,,35.788205,-78.612171,cat,
8504,8504,Milburnie Rd at N King Charles Rd,,35.788692,-78.609748,cat,
8505,8505,N King Charles Rd at Glascock St,,35.792288,-78.609438,cat,
8506,8506,Glascock St at Brighton Rd,,35.792558,-78.607447,cat,
8507,8507,Glascock St at Marlborough Rd,,35.792251,-78.604825,cat,
8508,8508,Glascock St at Devonport Dr,,35.79189,-78.602923,cat,
8509,8509,Glascock St at Culpepper Ln,,35.791485,-78.601418,cat,
8510,8510,Milburne Rd at Culpepper Ln,,35.789142,-78.602459,cat,
8511,8511,Milburne Rd at Hapmstead Pl,,35.788528,-78.600512,cat,
8512,8512,Milburne Rd at Chatham Ln,,35.787789,-78.598499,cat,
8513,8513,Chatham Ln at Stevens Rd,,35.786671,-78.598588,cat,
8514,8514,Chatham Ln at Bertie Dr,,35.785419,-78.598964,cat,
8515,8515,Bertie Dr at Culpepper Ln,,35.786411,-78.603001,cat,
8516,8516,Bertie Dr at Locke Ln,,35.7861,-78.60698,cat,
8517,8517,Oakwood Ave at N King Charles Rd,,35.783573,-78.611276,cat,
8518,8518,Oakwood Ave at Fisher St,,35.784168,-78.614727,cat,
8519,8519,Oakwood Ave at Hill St,,35.784213,-78.617735,cat,
8520,8520,Oakwood Ave at Tarboro Rd,,35.784312,-78.620589,cat,
8521,8521,Tarboro Rd at E Lane St,,35.783537,-78.622248,cat,
8522,8522,E Lane St at Seawell Ave,,35.783555,-78.627015,cat,
8523,8523,Western Blvd at Hunt Dr,,35.775465,-78.658314,cat,
8524,8524,Western Blvd at Ashe Ave,,35.778168,-78.662961,cat,
8525,8525,Morrill Dr at Cates Ave (Outbound),,35.782312,-78.671343,cat,
8526,8526,Avent Ferry Rd at Western Blvd,,35.78022,-78.67614,cat,
8527,8527,Avent Ferry Rd at Lilly Ct,,35.77624,-78.68018,cat,
8528,8528,Avent Ferry Rd at Varsity Dr,,35.77542,-78.681142,cat,
8529,8529,Avent Ferry Rd at Crest Rd,,35.771741,-78.686193,cat,
8530,8530,Avent Ferry Rd at Brigadoon Dr,,35.77057,-78.68853,cat,
8531,8531,Avent Ferry Shopping Center,,35.767007,-78.69642,cat,
8532,8532,Gorman St at Avent Ferry Rd,,35.76753,-78.69435,cat,
8533,8533,Gorman St at the Greenway Trail,,35.76455,-78.69486,cat,
8534,8534,Gorman St at Walnut Creek Pkwy,,35.75811,-78.69995,cat,
8535,8535,Thistledown Dr at Gorman St,,35.75611,-78.69897,cat,
8536,8536,Thistledown Dr at Lethbridge Ct,,35.75502,-78.69592,cat,
8537,8537,Trailwood Dr at Thistledown Dr,,35.7541,-78.69457,cat,
8538,8538,Lineberry Dr at University Woods Rd,,35.75015,-78.69394,cat,
8539,8539,Lineberry Dr at Pauls Penny,,35.75036,-78.69219,cat,
8540,8540,Lineberry Dr at Leadenhall Way,,35.750002,-78.686308,cat,
8541,8541,Lineberry Dr at Mountain Mist Ct,,35.75036,-78.68456,cat,
8542,8542,Lineberry Dr at Sterling Park Dr,,35.75096,-78.6823,cat,
8543,8543,Sierra Dr at Lake Wheeler Rd,,35.75111,-78.66915,cat,
8544,8544,Gorman St at Avent Ferry Rd,,35.767716,-78.694119,cat,
8545,8545,Avent Ferry Rd at Gorman St,,35.768465,-78.693312,cat,
8546,8546,Sierra Dr at Rabbit Run,,35.74949,-78.66403,cat,
8552,8552,Lineberry Dr at Melrose Club Blvd,,35.75086,-78.69219,cat,
8553,8553,Lineberry Dr at University Woods Rd,,35.75068,-78.69408,cat,
8554,8554,Trailwood Dr at Main Campus Dr,,35.75412,-78.69416,cat,
8555,8555,Thistledown Dr at Nesfield Ct,,35.75579,-78.69669,cat,
8556,8556,Thistledown Dr at Gorman ST,,35.75652,-78.69961,cat,
8557,8557,Gorman St at Shire Ln,,35.76232,-78.69541,cat,
8558,8558,Gorman St at the Greenway Trail,,35.76466,-78.69415,cat,
8559,8559,S Boylan Ave at Dorothea Dr,,35.77168,-78.65238,cat,
8560,8560,Avent Ferry Rd at Gorman St,,35.76798,-78.69448,cat,
8561,8561,Avent Ferry Rd at Trailwood Rd,,35.7691,-78.69103,cat,
8562,8562,Avent Ferry Rd at Brigadoon Dr,,35.77108,-78.68667,cat,
8563,8563,Avent Ferry Rd at Chappell Dr,,35.772618,-78.684555,cat,
8564,8564,Avent Ferry Rd at Lake Raleigh Rd,,35.77371,-78.68245,cat,
8565,8565,Avent Ferry Rd at Centennial Pkwy,,35.77686,-78.67828,cat,
8566,8566,Avent Ferry Rd at Western Blvd,,35.77973,-78.67587,cat,
8567,8567,Morrill Dr at Cates Ave (Inbound),,35.782801,-78.670798,cat,
8568,8568,Western Blvd at Bilyeu St,,35.777888,-78.66316,cat,
8569,8569,Western Blvd at Hunt Dr,,35.775132,-78.658248,cat,
8570,8570,South St at Florence St,,35.77239,-78.65034,cat,
8571,8571,Peace St at Seaboard Station Dr,,35.788159,-78.639106,cat,
8572,8572,Peace St at Capital Blvd,,35.78836,-78.6419,cat,
8573,8573,Peace St at Glenwood Ave,,35.78882,-78.6476,cat,
8574,8574,Peace St at St Mary's St,,35.78872,-78.65125,cat,
8575,8575,Bellwood Dr at Clark Ave,,35.789643,-78.656219,cat,
8576,8576,Bellwood Dr at Cameron St,,35.790886,-78.657326,cat,
8577,8577,Cameron St at Woodburn Rd,,35.79103,-78.658852,cat,
8578,8578,Cameron St at Daniels St,,35.790984,-78.660788,cat,
8584,8584,Hillsborough St at Shepherd St,,35.790445,-78.679007,cat,
8586,8586,Hillsborough St at Faircloth St,,35.793327,-78.684042,cat,
8587,8587,Hillsborough St at Meredith College,,35.794379,-78.688424,cat,
8588,8588,Beryl Rd at Method Rd,,35.79455,-78.69276,cat,
8590,8590,Method Dr at Jackson St,,35.78715,-78.69396,cat,
8591,8591,Kent Rd at Perserverance Ct,,35.781875,-78.693844,cat,
8592,8592,Kent Rd at Warwick Dr,,35.779739,-78.693864,cat,
8593,8593,Kent Rd at Trexler Ct,,35.77493,-78.69226,cat,
8594,8594,Gorman St at Conifer Dr,,35.77917,-78.68693,cat,
8595,8595,Gorman St at McKimmon Center,,35.78374,-78.68696,cat,
8596,8596,Gorman St at Lexington Dr,,35.78602,-78.68698,cat,
8597,8597,Hillsborough St at Turner St,,35.792219,-78.682294,cat,
8598,8598,Hillsborough St at Stanhope Ave,,35.790958,-78.680158,cat,
8599,8599,Hillsborough St at Daisy St,,35.78977,-78.67726,cat,
8601,8601,Method Rd at Ligon St,,35.78941,-78.6939,cat,
8608,8608,Peace St at Glenwood Ave,,35.78859,-78.64785,cat,
8609,8609,Lenoir St at Wynne St,,35.772758,-78.630189,cat,
8610,8610,Peace St at West St,,35.788576,-78.644637,cat,
8612,8612,St Mary's St at Hillsborough St,,35.781506,-78.650619,cat,
8613,8613,Morgan St at St Marys St,,35.779911,-78.650242,cat,
8614,8614,New Bern Ave at S Swain St,,35.77997,-78.62909,cat,
8618,8618,New Bern Ave at S East St,,35.78009,-78.63205,cat,
8619,8619,New Bern Ave at Idlewild Ave,,35.77992,-78.62568,cat,
8620,8620,New Bern Ave at S Tarboro Rd,,35.77981,-78.62302,cat,
8621,8621,New Bern Ave at S Pettigrew St,,35.779743,-78.620954,cat,
8622,8622,New Bern Ave at Sunbury St,,35.77979,-78.61798,cat,
8623,8623,New Bern Ave at Carver St,,35.77987,-78.61605,cat,
8624,8624,New Bern Ave at Raleigh Blvd,,35.779761,-78.613156,cat,
8625,8625,New Bern Ave at Russ St,,35.7796,-78.60914,cat,
8626,8626,New Bern Ave at N Lord Ashley Rd,,35.77954,-78.60677,cat,
8627,8627,New Bern Ave at Farris Ct,,35.7796,-78.60406,cat,
8628,8628,New Bern Ave at Clarendon Cresent,,35.77973,-78.6022,cat,
8629,8629,New Bern Ave at Dickens Dr,,35.77991,-78.59956,cat,
8630,8630,New Bern Ave at Donald Ross Dr,,35.78334,-78.5918,cat,
8631,8631,WakeMed Perimeter Rd at Galahad Dr,,35.78364,-78.5892,cat,
8632,8632,WakeMed at Wake Tech,,35.78434,-78.58632,cat,
8633,8633,WakeMed at the Andrews Center,,35.78625,-78.58792,cat,
8634,8634,Calumet Dr at Sunnybrook Rd,,35.78772,-78.58661,cat,
8635,8635,Calumet Dr at Roselle Ct,,35.788804,-78.583543,cat,
8636,8636,Calumet Dr at Govenor's Forest Apt,,35.788271,-78.580734,cat,
8637,8637,Holston Ln at Calumet Dr,,35.78602,-78.58071,cat,
8638,8638,Holston Ln at Sunnybrook Rd,,35.7854,-78.58367,cat,
8639,8639,Sunnybrook Rd at Falstaff Rd,,35.78294,-78.58357,cat,
8640,8640,Falstaff Rd at Sunnybrook Rd,,35.782224,-78.583757,cat,
8641,8641,Falstaff Rd at Swinburne Rd,,35.78182,-78.58556,cat,
8642,8642,Swinburne Rd at Kidd Rd (WCDSS),,35.779206,-78.585074,cat,
8643,8643,Sunnybrook Rd at Carl Sandburg Ct,,35.78001,-78.58318,cat,
8644,8644,New Bern Ave at Luther Rd,,35.78442,-78.59127,cat,
8645,8645,New Bern Ave at N Peartree Ln,,35.7835,-78.5923,cat,
8647,8647,New Bern Ave at Dickens Dr,,35.78009,-78.60059,cat,
8648,8648,New Bern Ave at Clarendon Cresent,,35.78003,-78.60271,cat,
8649,8649,New Bern Ave at Lord Berkley Rd,,35.77992,-78.60462,cat,
8650,8650,New Bern Ave at N King Charles Rd,,35.77977,-78.60855,cat,
8651,8651,New Bern Ave at Bertie Dr,,35.7799,-78.61145,cat,
8652,8652,New Bern Ave at Raleigh Blvd,,35.78008,-78.61421,cat,
8653,8653,New Bern Ave at Hill St,,35.78009,-78.61792,cat,
8654,8654,E Edenton St at N Tarboro Rd,,35.780554,-78.622071,cat,
8655,8655,E Edenton St at N State St,,35.78076,-78.62419,cat,
8656,8656,E Edenton St at Idlewild Ave,,35.78083,-78.62634,cat,
8657,8657,E Edenton St at Seawell St,,35.78089,-78.62773,cat,
8658,8658,E Edenton St at Ray St,,35.78095,-78.62959,cat,
8659,8659,E Edenton St at N East St,,35.78101,-78.63204,cat,
8660,8660,E Edenton St at N Person St,,35.78109,-78.63457,cat,
8661,8661,E Edenton St at N Blount St,,35.78115,-78.63618,cat,
8662,8662,E Edenton St at N Wilmington St,,35.78122,-78.63778,cat,
8667,8667,Edwards Mill Rd at John Humphries W,,35.825353,-78.705636,cat,
8668,8668,Rex Hospital (Inbound),,35.81693,-78.7047,cat,
8669,8669,St Mary's St at Wedgedale Dr,,35.81789,-78.65136,cat,
8670,8670,Lake Boone Tr at Horton St,,35.815323,-78.689603,cat,
8671,8671,St Mary's St at Wedgedale Dr,,35.8176,-78.65093,cat,
8672,8672,Ridge Rd at Catalana Dr,,35.808098,-78.685315,cat,
8673,8673,MLK Jr Blvd at S State St,,35.767747,-78.624681,cat,
8674,8674,MLK Jr Blvd at Coleman St,,35.767684,-78.623,cat,
8675,8675,MLK Jr Blvd at State St,,35.767819,-78.620147,cat,
8676,8676,MLK Jr Blvd at Rock Quarry Rd,,35.76873,-78.617437,cat,
8677,8677,Creedmoor Rd at Magellan Way,,35.862824,-78.680631,cat,
8678,8678,Raleigh Blvd at MLK Jr Blvd,,35.76909,-78.6147,cat,
8683,8683,Creedmoor Rd at Marriott Dr,,35.845619,-78.680032,cat,
8684,8684,Creedmoor Rd at Tall Timber Dr,,35.850846,-78.680179,cat,
8685,8685,Creedmoor Rd at Plaza Pl,,35.857669,-78.680361,cat,
8686,8686,Creedmoor Rd at Millbrook Rd,,35.859796,-78.680452,cat,
8687,8687,Creedmoor Rd at Jeffery's Grove School,,35.87017,-78.67975,cat,
8688,8688,Creedmoor Rd at Kendricks Ct,,35.878281,-78.678704,cat,
8689,8689,Creedmoor Rd at Sawmill Rd,,35.883211,-78.678985,cat,
8690,8690,Creedmoor Rd at Stonehenge Dr,,35.887023,-78.679442,cat,
8691,8691,Creedmoor Rd at Morgan's Way,,35.894503,-78.680211,cat,
8692,8692,Creedmoor Rd at Lodestar Dr,,35.89769,-78.68039,cat,
8693,8693,Brennan Dr at Creedmoor Rd,,35.899792,-78.6817,cat,
8694,8694,Creedmoor Rd at Morgan's Way,,35.89348,-78.68038,cat,
8695,8695,Creedmoor Rd at Howard Rd,,35.889104,-78.67993,cat,
8696,8696,Creedmoor Rd at Stonehenge Dr,,35.885806,-78.679585,cat,
8697,8697,Creedmoor Rd at Sawmill Rd,,35.882589,-78.679228,cat,
8698,8698,Creedmoor Rd at Mapleton Ln,,35.877929,-78.679047,cat,
8699,8699,Creedmoor Rd at Lynn Rd,,35.872431,-78.679741,cat,
8700,8700,Creedmoor Rd at Jeffery's Grove School,,35.865555,-78.680644,cat,
8701,8701,Creedmor Rd at Magellan Way,,35.862959,-78.68093,cat,
8702,8702,Creedmoor Rd at Plaza Pl,,35.858236,-78.680772,cat,
8703,8703,Creedmoor Rd at Tall Timber Dr,,35.849945,-78.680522,cat,
8704,8704,Creedmoor Rd at Isabella Cannon Dr,,35.847332,-78.680442,cat,
8705,8705,Creedmoor Rd at Glenwood Ave,,35.842599,-78.682498,cat,
8706,8706,Crabtree Valley Ave at Creedmoor Rd,,35.841003,-78.684245,cat,
8707,8707,Creedmoor Rd at Jeffery's Grove School,,35.865699,-78.680312,cat,
8708,8708,Peace St at West St,,35.78879,-78.64509,cat,
8709,8709,W Peace St at N Boylan Ave,,35.788662,-78.648863,cat,
8712,8712,Millbrook Rd at Lead Mine Rd,,35.856474,-78.671227,cat,
8713,8713,W Millbrook Rd at Paces Forest Ct,,35.85722,-78.66839,cat,
8714,8714,W Millbrook Rd at Oldetowne Rd,,35.85743,-78.66605,cat,
8715,8715,W Millbrook Rd at N Hills Dr,,35.8564,-78.65602,cat,
8716,8716,W Millbrook Rd at Dixon Dr,,35.8562,-78.6502,cat,
8717,8717,W Millbrook Rd at Snelling Rd,,35.85607,-78.64639,cat,
8718,8718,W Millbrook Rd at Six Forks Rd,,35.856,-78.6428,cat,
8719,8719,E Millbrook Rd at Six Forks Rd,,35.85581,-78.64088,cat,
8720,8720,E Millbrook Rd at Farley Dr,,35.8539,-78.63645,cat,
8721,8721,E Millbrook Rd at Edgewood Dr,,35.85173,-78.63367,cat,
8722,8722,E Millbrook Rd at Flint Ridge Pl,,35.85143,-78.62902,cat,
8723,8723,E Millbrook Rd at Dantree Pl,,35.85142,-78.62458,cat,
8724,8724,E Millbrook Rd at Quail Meadows Dr,,35.85053,-78.61943,cat,
8725,8725,E Millbrook Rd at Falls of Neuse Rd,,35.85042,-78.61573,cat,
8726,8726,E Millbrook Rd at Memory Rd,,35.85,-78.61218,cat,
8727,8727,E Millbrook Rd at Professional Ct,,35.84989,-78.60926,cat,
8728,8728,Millbrook Rd at Old Wake Forest Rd,,35.84991,-78.60562,cat,
8729,8729,E Millbrook Rd at Atlantic Ave,,35.84917,-78.60259,cat,
8730,8730,E Millbrook Rd at Leafcrest Ct,,35.8485,-78.59945,cat,
8731,8731,E Millbrook Rd at Departure Dr,,35.84805,-78.5964,cat,
8732,8732,E Millbrook Rd at Hoyle Dr,,35.84781,-78.59218,cat,
8733,8733,E Millbrook Rd at Green Rd,,35.84922,-78.58738,cat,
8734,8734,E Millbrook Rd at Signett Dr,,35.849459,-78.58388,cat,
8736,8736,New Hope Rd at Wallingford Dr,,35.8488,-78.57557,cat,
8737,8737,New Hope Rd at Tapers Dr,,35.84713,-78.57502,cat,
8738,8738,New Hope Rd at Rolling Green Ct,,35.8456,-78.57473,cat,
8739,8739,Calvary Dr at Capital Blvd,,35.84461,-78.57843,cat,
8740,8740,Calvary Dr at Capital Blvd,,35.844895,-78.582104,cat,
8741,8741,E Millbrook Rd at Falls of Neuse Rd,,35.85034,-78.61403,cat,
8742,8742,E Millbrook Rd at Green Rd,,35.84966,-78.58768,cat,
8743,8743,E Millbrook Rd at Hargrove Rd,,35.84865,-78.59108,cat,
8744,8744,E Millbrook Rd at Departure Dr,,35.84821,-78.5948,cat,
8745,8745,E Millbrook Rd at Leafcrest Ct,,35.84883,-78.5991,cat,
8746,8746,E Millbrook Rd at Old Wake Forest R,,35.85024,-78.60601,cat,
8747,8747,E Millbrook Rd at Professional Ct,,35.8503,-78.60865,cat,
8748,8748,E Millbrook Rd at Cedarhurst Dr,,35.8504,-78.61254,cat,
8750,8750,E Millbrook Rd at Quail Meadows Dr,,35.85103,-78.61993,cat,
8751,8751,E Millbrook Rd at Tall Pines Ct,,35.851742,-78.625234,cat,
8752,8752,E Millbrook Rd at Sweetbriar St,,35.85177,-78.62968,cat,
8753,8753,E Millbrook Rd at Knollwood Dr,,35.85221,-78.63349,cat,
8754,8754,E Millbrook Rd at Farley Dr,,35.8541,-78.63616,cat,
8755,8755,E Millbrook Rd at Burnlee Pl,,35.85591,-78.64011,cat,
8756,8756,North Hills Dr at Northclift Dr,,35.864699,-78.654159,cat,
8759,8759,W Millbrook Rd at North Hills Dr,,35.85662,-78.65594,cat,
8760,8760,W Millbrook Rd at Oldetowne Rd,,35.85761,-78.66575,cat,
8761,8761,W Millbrook Rd at Paces Forest Ct,,35.8576,-78.66879,cat,
8762,8762,Millbrook Rd at Lead Mine Rd,,35.85661,-78.670884,cat,
8767,8767,Stonehenge Dr at Creedmoor Rd,,35.88626,-78.67782,cat,
8768,8768,Lynn Rd at Creedmoor Rd,,35.87271,-78.67804,cat,
8769,8769,Lynn Rd at Jean Dr,,35.87257,-78.67191,cat,
8770,8770,Lynn Rd at Woodmere Dr,,35.87187,-78.6694,cat,
8771,8771,Lynn Rd at Lead Mine Rd,,35.87091,-78.66543,cat,
8772,8772,Lynn Rd at Lynndale Dr,,35.87152,-78.65731,cat,
8773,8773,Lynn Rd at North Hills Dr,,35.870152,-78.654704,cat,
8774,8774,North Hills Dr at Lynn Rd,,35.868061,-78.655378,cat,
8775,8775,6001 Dixon Dr,,35.86287,-78.65275,cat,
8776,8776,Dixon Dr at Lipscomb Ct,,35.858843,-78.648776,cat,
8777,8777,W Millbrook Rd at Dixon Dr,,35.856391,-78.650048,cat,
8780,8780,Dixon Dr at N Hills Dr,,35.86205,-78.65058,cat,
8783,8783,Six Forks Rd at Woods Ream Dr,,35.86825,-78.63841,cat,
